"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tbx4_73104",324.192203169761,0.423632025245936,0.267554628641243,1.58334777236829,0.113342219967162,0.423529045339539
"Trappc2l_72146",440.08459596401,0.436355072855631,0.275618972961016,1.58318227576209,0.113379925063591,0.423529045339539
"Trpm7_78164",183.958566065838,-0.306399598582926,0.193433150007352,-1.58400769760137,0.11319196740349,0.423529045339539
"Ap3s2_54516",208.073361136522,-0.361305158945752,0.228245560139843,-1.58296686570545,0.11342901674278,0.423607022560895
"Mfsd4a_80555",38.0120438131782,-0.609755800338096,0.385272816862612,-1.58265980274319,0.113499024947336,0.423607022560895
"Sdccag8_65316",209.11823103374,-0.360031999685736,0.227487579651096,-1.58264464476666,0.113502481741142,0.423607022560895
"Taf4_57127",81.6595258498308,-0.3807185838654,0.240547453035968,-1.58271716894243,0.113485943271074,0.423607022560895
"AW549877_56913",370.57367268495,-0.217726432274502,0.137603556946686,-1.58227328643009,0.11358719633864,0.423828266857835
"Slx4ip_80199",35.105825968529,-0.449459504237539,0.284086721608856,-1.58212077527642,0.113622001742524,0.42386322745409
"Smc4_68842",167.148970720481,-0.397974824995595,0.251606505915248,-1.5817350332334,0.113710071532957,0.424096829011908
"Pepd_74013",30.5681269647745,0.471892882476814,0.298457279357537,1.58110696275399,0.113853582990299,0.424512800120853
"Themis_67854",14.9744374264257,-0.774440320679433,0.489861080576098,-1.58093866074981,0.113892063508518,0.424512800120853
"Vrk2_63527",20.2911932252782,-0.652175934791762,0.412531308124044,-1.58091258032629,0.113898027444811,0.424512800120853
"Hspa1b_32188",133.131255311345,0.978185635174403,0.618820120404293,1.58072693973707,0.113940485879117,0.424576086021826
"Syncrip_67080",201.946007959038,-0.257393628253253,0.162848057763228,-1.58057536447557,0.113975162367657,0.424610352267972
"Adamts2_62510",115.85859492472,0.433581252571677,0.274372438990657,1.58026532900574,0.114046116321336,0.42465119724112
"Dpm1_65888",588.674003846328,-0.269028865604313,0.170262583295843,-1.58008213194356,0.1140880586923,0.42465119724112
"Ndrg1_31127",17.0405452684956,0.747172409911336,0.472781724363808,1.58037498364971,0.114021017055992,0.42465119724112
"Snupn_62123",61.5395813483441,0.381166398469456,0.241221085351189,1.58015373288999,0.114071664443349,0.42465119724112
"Lamc1_74944",248.708728294097,0.381276150679976,0.241328883697828,1.57990268233859,0.114129154867745,0.424709298060766
"Zfp217_59989",165.385857821012,-0.461798401437443,0.292349724952126,-1.57960949514512,0.11419632342858,0.424864374550983
"Ascc1_58320",89.9480301410808,-0.409914451861612,0.25952882475842,-1.5794563561222,0.114231419621914,0.424900084057941
"Dnajc7_73701",1266.2696743664,-0.176044432039832,0.111472816374568,-1.57925885220566,0.114276695837103,0.424973635221934
"Mafk_60769",538.521772084267,0.241604351602344,0.153007087285428,1.579040264662,0.114326821774075,0.425065184748592
"Sec61g_64107",1674.15160157819,-0.322150967395419,0.204106096115387,-1.57835054183437,0.114485100712037,0.425558714759176
"Mrps17_75561",977.594020199963,-0.20128659583381,0.12754395323529,-1.57817435266791,0.114525560585341,0.425614170739101
"Setd2_64253",724.672016093182,-0.23673797950597,0.150041708414761,-1.57781447576932,0.114608237258328,0.425826458343985
"Aktip_77759",192.030257826485,-0.306746474961035,0.19443457599902,-1.57763336785625,0.114649862024095,0.425840189905375
"Gm45233_67360",1880.53466955182,-0.173496974241096,0.10997693335571,-1.57757603296626,0.114663042013047,0.425840189905375
"Ankhd1_74634",97.4606216121359,-0.413334400951292,0.26205019739342,-1.57731001564844,0.114724208951094,0.42588130972279
"Col4a3_67476",181.318437355518,0.527399177766753,0.33436715299474,1.57730558472366,0.114725227997216,0.42588130972279
"Kif20a_31171",31.155318748186,0.609446883938483,0.386449432352034,1.57704173668784,0.114785921920909,0.425988705008389
"Swi5_79786",1154.47397358327,-0.26501995032843,0.168069593317817,-1.57684650207537,0.114830848709654,0.425988705008389
"Thbs1_54836",2186.61070211423,0.579887237838749,0.367733980596765,1.57692045999583,0.11481382811297,0.425988705008389
"Batf3_71802",37.0273832083824,0.715661100770116,0.45399824176211,1.57635214178894,0.114944671244963,0.426221184162452
"Ccl17_77970",51.602296225287,1.01759439172194,0.645515309587556,1.57640628596729,0.114932200650968,0.426221184162452
"Gm340_60742",373.954443421839,-0.24056081226494,0.152649346265941,-1.57590463470339,0.115047782719788,0.426508620966085
"C1qtnf2_58250",113.021211907831,0.48968183153983,0.310805067988593,1.57552717756134,0.115134810325815,0.426736316563476
"Pkm_68481",143.520976715319,0.296905327680845,0.188510701318106,1.57500516206677,0.115255253033122,0.42700687083971
"Tns2_57709",118.778620796869,-0.447522597112793,0.284143372363222,-1.57498868754441,0.115259055751141,0.42700687083971
"Snx2_58774",126.413796014582,-0.294864454679253,0.187239144732612,-1.5748013328107,0.115302308694886,0.427072165390438
"C530008M17Rik_76670",18.2615521537131,-0.762348733489667,0.484175566395463,-1.57452954341566,0.115365077016567,0.427209698534237
"Clpb_69496",116.887793125434,-0.248526181870119,0.157943753477236,-1.5735106732533,0.1156006188817,0.427986828048133
"Alg5_68057",179.429721643543,0.341088964670174,0.216787701047709,1.57337783934112,0.11563135519508,0.428005531535055
"Gm21887_74469",3392.84127171633,0.683402962267577,0.434441561400105,1.57306073586774,0.115704755443874,0.42810225606271
"Hps3_69457",481.814365920082,-0.353865166423684,0.224956840712954,-1.57303581123464,0.115710526325174,0.42810225606271
"Paqr9_57717",21.5993972107405,-0.78303909687184,0.497821318061718,-1.57293203095566,0.115734557342925,0.42810225606271
"Guk1_66661",835.532385055173,0.185026726789844,0.117662433837949,1.57252166859537,0.115829617921791,0.428168756221987
"Npr2_73027",101.23148828738,0.358891565937358,0.228204642690611,1.57267425283686,0.115794264565851,0.428168756221987
"Prr14_67140",16.6207149723851,0.628004525297312,0.399354446330715,1.57254922554999,0.11582323242226,0.428168756221987
"Larp4b_65053",108.46037530695,-0.518656412861465,0.330027841440742,-1.57155351075007,0.116054135218671,0.428713391550418
"M6pr_73180",122.154904835772,-0.268795575706458,0.171033230535137,-1.57159854178885,0.1160436848731,0.428713391550418
"Snapin_71255",161.537219809851,0.270151883062489,0.171899581299604,1.57156801092866,0.116050770083941,0.428713391550418
"Phpt1_29619",24.2346370950278,0.597707930542561,0.380388653302168,1.57130851657597,0.116111003933733,0.428828406372281
"Kctd10_77384",766.525224462388,0.232778895640076,0.148167422261706,1.57105315113685,0.116170303361661,0.428952345494953
"Babam2_76640",124.120652876574,-0.324985846027197,0.206930664541368,-1.57050597961148,0.116297444369964,0.429326675449952
"Foxo3_80464",469.133493454175,0.325041264200071,0.206984648503775,1.5703641141973,0.116330426119069,0.429353315802474
"Mccc1_69556",24.2233273300435,-0.658341035780863,0.419276251873473,-1.57018441383018,0.116372214521783,0.429412440830599
"2010309G21Rik_29518",22.1617321667973,-0.975768758788199,0.621889391233597,-1.56903908081249,0.116638833056404,0.429640552730523
"2210408I21Rik_62223",129.804985735952,-0.289239273242826,0.184276510932759,-1.56959382277629,0.116509636533467,0.429640552730523
"Chm_54071",157.274075548088,-0.341199699538168,0.217458613553975,-1.56903281025233,0.116640294080226,0.429640552730523
"Krr1_64201",124.907674923219,0.247323421494148,0.157623414008687,1.56907793838622,0.116629779665707,0.429640552730523
"Mesd_54088",21.7246175760535,0.531627243195914,0.338778259304759,1.56924840539331,0.116590069235044,0.429640552730523
"Muc1_60465",127.709054345493,-0.478636992018165,0.304949311468781,-1.56956246175084,0.116516937354188,0.429640552730523
"Prpf4_30330",26.0115941704464,0.469191888402834,0.299013900701799,1.56913069025092,0.11661748994013,0.429640552730523
"Ubxn6_63366",233.708864933345,0.23910827959733,0.152378054520397,1.56917792624346,0.116606486123469,0.429640552730523
"Pcgf6_61110",215.743524983828,-0.250818379477854,0.159904544806813,-1.56855066115149,0.116752676589124,0.429679370961136
"Prcp_31362",60.3458187792802,0.48223444530069,0.307403548441672,1.56873415334759,0.116709896991965,0.429679370961136
"Prickle1_59152",343.80492315089,-0.390261638466883,0.24876983018668,-1.56876594792072,0.116702485617532,0.429679370961136
"Slc34a2_80550",2182.46399395601,0.345331379296281,0.22016031173419,1.56854510504698,0.116753972138264,0.429679370961136
"Rnf216_59924",233.32306118995,-0.302508926214074,0.192887682034776,-1.56831645765505,0.116807296971456,0.429780701420258
"Igha_69898",246.327893035154,0.924276181942573,0.58958408102526,1.56767492829063,0.116957015698897,0.430141626485637
"Nelfcd_66450",122.009305538325,0.264258168734857,0.168559302588599,1.5677459782794,0.116940426790362,0.430141626485637
"Ankrd54_78008",100.621100034255,-0.276864878024991,0.176739371669267,-1.56651500687175,0.117228098130347,0.430670846758415
"Epc1_78670",98.2057927798109,-0.300340218344482,0.191691925022816,-1.56678596820775,0.117164728298116,0.430670846758415
"Mst1r_56828",45.9280169975783,-0.445427855077248,0.284331416927002,-1.56657980286296,0.117212941819556,0.430670846758415
"Sdc4_81860",5713.64274081426,0.28322303155658,0.180799165162881,1.56650630162715,0.117230134475286,0.430670846758415
"Tcerg1_31760",73.9704376708283,0.374453636326167,0.239005076158516,1.56671834065071,0.117180541861907,0.430670846758415
"Mag_72142",60.0754203706256,-0.40485590431382,0.258528176124998,-1.56600301902131,0.117347910377513,0.431008503092546
"Anapc4_66504",63.837495420376,-0.630544337913102,0.402705414587752,-1.56577069756707,0.117402308509532,0.431113280961401
"Lonp2_69977",394.0315228025,0.205361764443723,0.131183444066802,1.56545489337166,0.117476285886326,0.431152967042404
"Pcf11_78893",100.374213280529,0.325512227573298,0.207917666721606,1.56558234182739,0.117446426585065,0.431152967042404
"Znrf3_59409",76.9258804952924,0.456744577891909,0.291776258177184,1.56539322543011,0.11749073591812,0.431152967042404
"Daw1_80501",98.1488425704959,-0.445038039709452,0.284369248868504,-1.56500058104118,0.117582773070263,0.431231145709654
"Dnaaf5_59169",57.4291577875866,0.317186468503713,0.202691348023085,1.56487423660327,0.117612400657043,0.431231145709654
"Il6_60343",58.3176502384281,1.04217782396454,0.666034518209122,1.56475046783884,0.117641429932554,0.431231145709654
"Tle3_82306",114.224715143711,0.315523011374811,0.201636417566136,1.56481163067341,0.117627083827101,0.431231145709654
"Zfp961_69712",16.8015507974737,-0.682721089704196,0.436252494034438,-1.56496776302739,0.117590468283542,0.431231145709654
"Oxsm_55411",221.346282861696,-0.23068948907661,0.147455226650753,-1.56447142848993,0.117706897688768,0.431345599019781
"Xiap_29570",73.6031111462282,0.477555857714065,0.305265181000173,1.5643967521923,0.117724422968193,0.431345599019781
"Ndufa6_62582",553.553488498876,-0.351434450854317,0.224668376843949,-1.56423639050198,0.117762064097223,0.431388664787012
"Bnip2_65479",130.453871018224,0.254020167657917,0.162421220347215,1.56395923583684,0.117827141890613,0.431532196146192
"Ccdc13_79904",88.0700881720806,-0.494883706637917,0.316478160321587,-1.56372150967715,0.117882984082839,0.431641847232789
"Gbp2_74664",1537.10378744069,-0.376081091126429,0.240595953290391,-1.56312309489475,0.118023644437293,0.432038563761192
"Vrk1_61366",73.35001144382,0.339355106464174,0.217112231223972,1.56304002105757,0.118043181757364,0.432038563761192
"Col1a2_75004",2567.27968992242,0.276530541184494,0.1769327068589,1.56291364154069,0.118072908580655,0.432052470045681
"Nsg1_65874",136.334466078424,0.532505030611742,0.340781946930863,1.56259753607128,0.118147288206638,0.432229727919958
"Ppp1r9a_80213",362.918290794668,-0.224662193996815,0.143794234059888,-1.56238666637527,0.118196926285346,0.432316413437008
"Ikbkb_31661",1019.28262088685,-0.23938922476237,0.153261871661053,-1.56196203379136,0.118296933126453,0.432539143693986
"Ocrl_72161",121.627516478603,-0.288395363012154,0.184668384818729,-1.56169321183615,0.118360278709033,0.432539143693986
"Phtf1_64889",450.970418785727,-0.291868009528399,0.186881753773406,-1.56177905887103,0.118340046702789,0.432539143693986
"Shmt1_63816",45.6868965212334,-0.429852719136395,0.275248886586395,-1.56168740396148,0.118361647578287,0.432539143693986
"Rabl2_72996",35.8473305531385,-0.605737493681018,0.387972782955455,-1.56128862717302,0.118455665749883,0.432787812772648
"Cdc16_73699",731.375001362973,-0.194396928417133,0.124526190496754,-1.56109271183559,0.118501877454395,0.43286174614205
"Abcd2_62271",57.464554050084,-0.393417523968299,0.252231924204702,-1.55974516393498,0.118820114641124,0.433264418026191
"Cdh16_66087",60.227510164287,0.484603896073657,0.310577077497916,1.56033375024887,0.118681031666085,0.433264418026191
"Fhdc1_59649",39.0567116393128,-0.425005155027305,0.27246717760085,-1.55983982646863,0.118797737261204,0.433264418026191
"Ifit2_29861",961.132024421689,-0.391271734063441,0.250844732255042,-1.55981642726156,0.118803268317949,0.433264418026191
"Nup188_78022",119.23442497479,0.296847216647082,0.190267793057252,1.56015483165751,0.118723296628498,0.433264418026191
"Ostf1_76236",191.094209766354,0.476835615091546,0.305712158365849,1.5597535199137,0.118818139229214,0.433264418026191
"Tspan33_53937",43.8163482496279,-0.417368999297975,0.267521295268429,-1.56013374142492,0.118728279436425,0.433264418026191
"Zfp553_54659",19.7581681863505,-0.596527657623369,0.3823127427507,-1.56031330091541,0.118685861703353,0.433264418026191
"Dnaic2_75577",89.6812213110587,-0.381191949404328,0.244560836853298,-1.55867944479184,0.119072269221107,0.434088885211228
"Gpatch8_73236",101.041279640858,0.311395005552315,0.199826858435957,1.55832408110502,0.1191564432575,0.434300737192253
"Cryab_30937",636.776980745545,0.443999098326092,0.284958806107676,1.55811678323189,0.119205566876204,0.434352211542684
"Ep400_77668",44.2219342970146,0.436257627091399,0.28002175469045,1.55794190909796,0.119247019343643,0.434352211542684
"Hnrnpu_29763",1141.57390273542,-0.215592036162954,0.138395995112397,-1.55779100390776,0.119282799249993,0.434352211542684
"Otulinl_55785",261.068628252832,0.292323159590121,0.187661552005934,1.55771470749042,0.119300892476648,0.434352211542684
"Stk16_75610",509.206663179365,-0.187780321277051,0.120532237254379,-1.55792612461634,0.11925076148023,0.434352211542684
"Snrpe_75894",377.129520471288,0.226935846778786,0.145705094622104,1.55750111118186,0.119351556966881,0.434441753013568
"Cblb_77165",43.9269506986288,0.443382822225203,0.284794915904109,1.55684949928843,0.11950622178879,0.434909735725791
"Fh1_76232",410.993710036532,-0.206334513503306,0.132544605769361,-1.55671754656199,0.119537560838207,0.434928802141458
"Cd3eap_59199",31.4036585392518,0.463660861731578,0.297892456671135,1.55647063679577,0.119596219721051,0.435034249806869
"Klhdc8a_56877",66.9689156460653,0.424136763073835,0.272515649202571,1.5563758056278,0.119618754957698,0.435034249806869
"Acer2_61855",33.5957569492827,0.636249947761514,0.408974447168001,1.55572053991958,0.119774560160902,0.435231490486124
"Adck2_76299",34.3757447487726,-0.431234213380199,0.277201665625908,-1.55566963281585,0.119786671201988,0.435231490486124
"Fxr2_57659",76.1866506025211,-0.399825773520408,0.257023747424861,-1.55559856832799,0.119803579384293,0.435231490486124
"Nme1_29042",814.004678660479,0.246140919082937,0.15821326432506,1.55575400161913,0.119766599986517,0.435231490486124
"Pcsk6_72136",79.8425266872232,-0.413216844559538,0.265629659827328,-1.55561259547653,0.119800241794532,0.435231490486124
"Phf10_73805",109.741720432416,-0.323535795779579,0.207999807908731,-1.55546199312619,0.119836079602817,0.435253927026439
"Zfp59_65587",63.4236066466575,-0.332962328906704,0.214075071462346,-1.55535311342997,0.11986199418653,0.435253927026439
"Gm10273_73758",56.0026275571368,0.370770024995534,0.23841266490662,1.55516077613056,0.119907783336639,0.43532533802217
"Axl_71697",920.007803288719,-0.227925022331712,0.1466531441258,-1.55417753700662,0.120142074109066,0.435985958831331
"Taf3_79149",94.9285065094468,-0.286862062025425,0.184574673552969,-1.55417889412169,0.120141750482544,0.435985958831331
"Sftpb_59637",11561.5478643584,0.308940625569664,0.198836590965758,1.55374131124018,0.120246134731249,0.436268580265955
"G3bp2_58227",62.9016494423673,-0.515909346141632,0.332104375814609,-1.55345543061928,0.120314369143587,0.436421124816877
"Rnf169_59422",40.7073979468235,-0.441122835006173,0.283997362598117,-1.55326384361676,0.120360114376841,0.436492044826045
"Ice2_72897",97.0670546688675,-0.329421888128105,0.212171546246785,-1.55262048071678,0.120513829792545,0.436781503481922
"Naip2_68460",58.2777853451857,0.449883516896429,0.289761252812482,1.5526006756589,0.120518564150857,0.436781503481922
"Tfpi2_54218",25.7833811729967,0.735698056093423,0.473788277972159,1.55279919385565,0.120471115368023,0.436781503481922
"Acaca_77939",491.489546422698,0.216357533875454,0.139403144352337,1.55202764529196,0.120655608933353,0.436869134217129
"Aimp1_69318",1408.20778279669,-0.233596976638313,0.150520289949961,-1.55193015317716,0.120678937085945,0.436869134217129
"Farsa_64111",42.3889570469362,0.463278789893654,0.298460185173894,1.55222978778134,0.12060725102781,0.436869134217129
"Mmp14_31294",162.697398214288,0.372184233272362,0.23978148934052,1.55218083887957,0.120618959525928,0.436869134217129
"Pcdhgb7_60778",18.9129240904894,0.7043343352132,0.453801302194463,1.55207649649136,0.120643921025821,0.436869134217129
"Zwint_76096",328.633630332656,-0.2348748926887,0.151352326946784,-1.5518419665347,0.120700041642802,0.436869134217129
"Yes1_68590",777.194017926244,-0.292167583099745,0.188290050883398,-1.55168890617951,0.120736678434969,0.436906842440895
"Gna15_71090",17.5134797863772,-0.683987941809461,0.440923824353365,-1.55126102068211,0.120839144022147,0.437008633194132
"Psme1_30476",309.065664346151,0.306975275541336,0.197889881108464,1.55124291258269,0.120843481862612,0.437008633194132
"Selenot_65863",100.200301682535,-1.0250119999989,0.660697847694966,-1.55140811124926,0.120803912623891,0.437008633194132
"Abcc1_30046",275.443494304431,0.241931630271982,0.155975415220607,1.55108822714016,0.120880542113406,0.437029215114301
"Smarcal1_80574",289.43846084221,-0.291491600673707,0.187937817254034,-1.55100024536148,0.120901625160641,0.437029215114301
"Ighv1-4_64094",16.4302750216972,-0.578456908794681,0.373000992964533,-1.55081868334244,0.12094514190814,0.437047447972396
"Ube2r2_62573",1925.1136483631,0.213804135029354,0.137870518517776,1.55076036072053,0.120959123262643,0.437047447972396
"Upk2_54945",40.3194051689656,-0.60818255216683,0.392254676434404,-1.55047877999878,0.121026642819578,0.437196613038249
"Gm42906_82350",131.945852051918,0.282613718504209,0.182370537019213,1.54966763339867,0.121221310522065,0.437411487586839
"Lap3_30802",216.765019000289,-0.376768907583234,0.243085685651682,-1.54994279722051,0.121155246309603,0.437411487586839
"Ms4a6c_55873",264.620906247773,0.374562640601733,0.241718187249209,1.54958402122866,0.12124139058902,0.437411487586839
"Plec_67959",198.648894029296,0.265515107839948,0.171354886918949,1.54950414671008,0.121260575461929,0.437411487586839
"Snx11_70561",194.583878324295,-0.268201856085823,0.173033961218816,-1.54999547023407,0.121142603233301,0.437411487586839
"Stat1_32116",368.619221828691,-0.297975206915827,0.192308388879653,-1.54946546352848,0.121269867537878,0.437411487586839
"Zfp800_78545",88.0687992062237,-0.311055720912347,0.200735868095431,-1.54957718251164,0.121243033071444,0.437411487586839
"Anapc7_76375",74.8733420780468,0.368736785360663,0.238054404690112,1.54896014564682,0.121391300967122,0.437660025814825
"Hikeshi_70976",20.8405584573239,0.622227966252166,0.401680609647409,1.54906149639225,0.121366937649768,0.437660025814825
"Nacc2_67983",66.9140249361219,0.408249117846206,0.26359873235607,1.54875220452404,0.121441299111906,0.437677033371452
"Ndufv2_31584",135.51532093968,0.313233028568189,0.202252577237531,1.54872206251453,0.121448547906241,0.437677033371452
"Bcl2l11_32040",77.4286808916644,-0.40219710412507,0.259832800182065,-1.54790736136181,0.121644602042132,0.438004677707453
"Dnah3_78061",33.7385812077029,-0.63251135910198,0.408604220158063,-1.54798048551065,0.121626994944093,0.438004677707453
"Gsap_66346",1744.90893397665,-0.233744562628469,0.150994817198346,-1.54803036929024,0.121614984890032,0.438004677707453
"Rbbp6_64552",307.93709523798,0.251843933202922,0.162688521100996,1.54801292370578,0.121619184995832,0.438004677707453
"Tmem132d_60945",42.5383882074565,0.481608408644964,0.311182348250559,1.54767264709109,0.121701130862723,0.438113554697865
"Zfp512_79731",567.78242009943,-0.206737705245464,0.133606044033773,-1.54736791093976,0.12177455446717,0.438283191283135
"Edem2_58031",975.581699267722,-0.218728694455098,0.14142097649109,-1.54664958397369,0.121947766331553,0.438454509459307
"Fsd1l_57490",76.6551625266906,-0.639292008932606,0.413334013455732,-1.54667167017716,0.121942437765142,0.438454509459307
"Gpr137b_66538",329.805306617937,-0.232421155209279,0.150247648947735,-1.54692041331128,0.121882438013212,0.438454509459307
"Nabp2_67944",26.4600152734389,-0.517130829236347,0.334282175505733,-1.54698894266194,0.121865911988561,0.438454509459307
"Smg6_61576",150.733693172689,0.240703267019654,0.155631310766737,1.54662494220346,0.121953711674501,0.438454509459307
"Ube2e1_30490",43.5677697174672,0.484015468794936,0.313077955703058,1.54599025571128,0.122106921170434,0.438910641584149
"Hexa_30635",498.528773784196,-0.301161291946666,0.194844442567599,-1.54564989372064,0.122189144455231,0.439016796723148
"Pole_69832",15.1539722710161,0.731739917599415,0.473399414071998,1.54571361063858,0.122173748686358,0.439016796723148
"Acrbp_66067",60.5241561781155,-0.412692097301683,0.267030980474779,-1.54548396057985,0.12222924560581,0.439066210126153
"Gm49383_74777",69.0654634688616,-0.487834887394392,0.315732642522967,-1.54508853913927,0.122324848777264,0.439314931039727
"Oas1c_76425",24.222183914778,-0.641696174341823,0.415458742947105,-1.54454849063923,0.122455513606969,0.439689437351115
"Arhgap28_79722",112.60270486087,0.417969186814702,0.270713212152193,1.54395562555596,0.122599082974483,0.439831251221923
"Cand2_56631",23.8171243817882,0.647090812996165,0.419106022653626,1.54397879777299,0.122593469076582,0.439831251221923
"Sdha_30663",855.421210956761,-0.40280466408495,0.260853573216568,-1.54417920796711,0.122544924382411,0.439831251221923
"Smc4_67241",279.75014749771,-0.210918962103435,0.136610020397892,-1.54394942251754,0.122600585809279,0.439831251221923
"Npc2_74407",5447.60546647398,0.235992568653286,0.152862540701892,1.54382210036343,0.122631435833863,0.43984723347729
"Pias1_74337",339.007053491514,-0.275200484064444,0.178308683065904,-1.54339362128948,0.122735300414893,0.440125036822417
"Acp5_61149",131.573331448512,-0.45966872542977,0.297894586999087,-1.54305833503171,0.122816622701887,0.440227188794202
"Kazn_77782",19.2382354442989,0.704322499984353,0.456426956427402,1.54312204848133,0.122801166031383,0.440227188794202
"Napa_64608",29.7408610290204,0.568879979885346,0.368807248723521,1.54248589704865,0.122955562421637,0.440582898779784
"Usp20_75970",155.421756737321,-0.336299938986958,0.218032314091513,-1.54243163628399,0.122968738731684,0.440582898779784
"Fchsd2_68301",1686.32388494715,-0.279171222263417,0.181034856769929,-1.54208547041417,0.123052825227764,0.440789398021379
"Cd36_30859",309.23588148441,-0.413687383278516,0.268324795456309,-1.54174116698759,0.123136503858372,0.440994347796241
"Dhrs4_57505",171.815244375871,-0.211747178342147,0.137375356587042,-1.54137673308227,0.12322512335291,0.441216900634484
"Gabbr1_69306",71.4362529800832,-0.350316415190642,0.22732413211887,-1.54104367154235,0.123306157569081,0.441412204023881
"Msh6_29406",173.169181068525,-0.291005915478701,0.188862312666262,-1.54083634458579,0.123356621439503,0.441498011097053
"Tle1_64240",151.394818098299,0.334509699518127,0.217122006832361,1.54065313046043,0.123401229609629,0.441562828046994
"Zfp830_60717",550.64716002266,-0.192893758379219,0.125211457674636,-1.54054398823833,0.12342780906357,0.441563119415055
"Adm_80808",276.312779278258,-0.509605202452395,0.330923764223021,-1.53994743668199,0.123573166517681,0.441764945035791
"Bcl2l11_67930",55.241582647203,0.428917662330372,0.278526967165768,1.53995021270274,0.123572489795208,0.441764945035791
"Carmil1_64029",46.6820818983482,-0.45570112737004,0.295997144852468,-1.53954568581117,0.123671133557362,0.441764945035791
"Cox15_60683",405.807683987571,0.220786757026478,0.143408985981955,1.53956012947654,0.123667610416065,0.441764945035791
"Cpped1_73106",89.9500502118773,0.311221810998845,0.202119699803638,1.53978959646784,0.123611648661739,0.441764945035791
"Fam49a_60541",125.409728027101,0.375514007634924,0.243829893354848,1.54006550414405,0.123544387261468,0.441764945035791
"Kalrn_67307",338.246371568615,-0.351477301777487,0.228297413355343,-1.53955884392967,0.123667923987258,0.441764945035791
"Lig1_72701",56.860260027097,0.319045941579026,0.207254954071513,1.53938873504052,0.123709422501749,0.441764945035791
"Plcb4_65209",230.064349631353,0.299023841306086,0.194255354295464,1.53933384431334,0.123722815559412,0.441764945035791
"LOC100504959_30387",50.7491146608342,-0.441024323808916,0.286642903512021,-1.53858448405795,0.123905768849451,0.442232183784113
"Plekha2_80449",426.487686147339,0.22972538284227,0.149309956212272,1.53858047159073,0.123906749045129,0.442232183784113
"Plpp6_59884",28.3450520756565,0.463842325634347,0.301525918258032,1.53831660082173,0.123971222666811,0.442367549147695
"Traf3_79115",162.077423188509,-0.337173591137853,0.219239572148878,-1.53792304843986,0.124067431053689,0.442521333706908
"Trib1_80444",1532.65614346231,0.26545077092566,0.172596008848729,1.53798904561179,0.124051293224776,0.442521333706908
"N4bp2l1_69193",28.4475611967435,-0.551091660925805,0.358406915285765,-1.53761447511806,0.124142906074963,0.442695781475109
"Dzank1_32139",51.4265774407895,-0.490196986984995,0.318948978618725,-1.53691348725397,0.124314496257819,0.443212829619233
"Atf2_77810",99.5205116432458,0.328147182487016,0.21354698864518,1.5366509477324,0.124378809174225,0.443347267610544
"Dkc1_65032",20.8853597395377,0.648040263561782,0.421821256554044,1.5362911505593,0.124466988935871,0.4434042041784
"Gm47283_78840",2841.46532217406,0.701979982043134,0.457037692309763,1.53593454950179,0.124554433494905,0.4434042041784
"Hip1r_74296",154.083029933136,-0.269917056652555,0.175684671426929,-1.53637226549283,0.124447104880546,0.4434042041784
"Nsrp1_73829",259.026042159384,-0.229122496184737,0.149174380508927,-1.53593730641319,0.124553757270262,0.4434042041784
"St8sia6_60732",22.0161544590594,-0.747947040558143,0.486871060704866,-1.53623228185981,0.12448142122719,0.4434042041784
"Thoc2_77011",471.104980753558,-0.187358947100031,0.121971133465538,-1.53609253088533,0.124515687900703,0.4434042041784
"Bid_29213",25.9142077934144,-0.831943581110474,0.541767913051404,-1.53560881157526,0.124634351764126,0.44349921797937
"Plbd1_73370",50.4408188383024,0.449619280319757,0.292791706354859,1.53562847089263,0.124629527309322,0.44349921797937
"Ripk1_65501",322.351045228388,0.243839871370922,0.158828105306793,1.53524384679852,0.124723941655626,0.443723262969544
"Ccdc157_56647",41.3513614538702,-0.385526158837018,0.251143108456681,-1.53508555821477,0.124762813226724,0.443766813150506
"Armh3_60145",107.046916265041,-0.571573043184434,0.372391057812579,-1.5348731694629,0.124814985237386,0.443857642764791
"Siah2_56736",67.860974833166,0.31030381388612,0.202205398113008,1.53459708188749,0.124882829906619,0.444004155656903
"Ifi47_76702",412.414345159976,-0.414782938535469,0.270360650400941,-1.53418383156111,0.124984434134436,0.444270608023941
"Nck2_72744",35.0082394144219,-0.444802925304051,0.290004609460976,-1.53377881176025,0.125084077280671,0.444435194841173
"Pdlim4_64698",97.0532242769457,0.367974422048291,0.23989798090654,1.53387877904503,0.125059477531628,0.444435194841173
"Gm5483_56172",109.916997638267,1.41565377110762,0.92337332182811,1.53313263188597,0.125243178938232,0.444647444408138
"Mx1_30118",212.778107097121,-0.787419282457471,0.513587928132403,-1.53317326854005,0.125233168782687,0.444647444408138
"Pde8b_66052",18.2013571382708,0.631044558499726,0.411557790851692,1.5333072839997,0.125200160750224,0.444647444408138
"Prdx6_75008",235.77652160361,0.251355240196573,0.16395198837966,1.53310272525952,0.125250546330521,0.444647444408138
"Gpatch2_76234",102.406681825183,-0.223563283598704,0.145844035560292,-1.5328928792997,0.125302250646321,0.444736252347242
"Prkcz_73006",126.357338394488,-0.292494801724177,0.190832071939978,-1.53273398308108,0.125341412432048,0.444780514643878
