"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ess2_62688",112.944530252313,0.464055973588697,0.201732134458039,2.30035722784276,0.0214279899425204,0.0679756376170113
"Dnah7b_64047",179.171357954876,-0.649315397701215,0.282347337613607,-2.29970434001331,0.0214649760828692,0.0680800078882626
"Ttc39b_63561",120.465255084195,0.424768970569558,0.184715885072251,2.29958008431928,0.021472021469255,0.068089394055883
"Smpx_74083",54.2319462630878,-1.03033720683624,0.448100059031582,-2.29934628677123,0.0214852834154767,0.0681184860798143
"Chml_82170",72.1399856058024,-0.763706018761187,0.332216334794903,-2.29882139670425,0.0215150832930529,0.0681999901075583
"Pdgfb_72753",37.3096236635477,0.927843122963062,0.40366439002505,2.29855084047786,0.0215304577833566,0.0682357452456932
"Cop1_71965",655.845983610178,-0.266407002739248,0.115912388774718,-2.29834796396979,0.0215419926148905,0.0682593202005202
"Trim11_61537",197.943774973856,0.459734595212943,0.200048222150627,2.29811887489199,0.0215550242666052,0.0682876282088802
"Gm9046_67142",289.943780680589,0.293450075212734,0.12772866664458,2.29744882587159,0.0215931791704405,0.0683955023182324
"Oxct1_30310",534.859243596647,-0.312169702151952,0.135895256235194,-2.29713465208587,0.0216110895478513,0.0684392239120854
"H2-T10_71290",40.9330485599557,-6.30817054815674,2.74629984616389,-2.29697079762363,0.0216204356712743,0.0684558122793303
"Trpm7_78164",183.958566065838,-0.46688480283195,0.203267627100199,-2.29689699974607,0.0216246461904208,0.0684561368003745
"Ostf1_76236",191.094209766354,0.727835819626006,0.316954606529178,2.29634087857627,0.0216563985051769,0.068543632419804
"Invs_60001",31.4693057795022,-0.802600448448383,0.349527980576939,-2.29624091073794,0.0216621105737508,0.0685486917206578
"Ilk_30371",252.172495153854,0.429348480900678,0.186997286334756,2.29601450008249,0.0216750523150426,0.0685766227032219
"Zbtb4_73890",55.0475989896625,-0.517709488490242,0.225526816151186,-2.2955562328481,0.0217012676870211,0.0686465308915186
"Pcdh19_65714",50.7476929024314,0.849978143656078,0.37030997474704,2.29531528076364,0.0217150625199268,0.0686771307329778
"Fam102a_72835",46.0196098958203,0.686621162534231,0.299188183462392,2.29494746279155,0.0217361353142355,0.0687307322346149
"Camk2d_73305",33.1161109202881,0.659901112535431,0.287656923578124,2.29405607321046,0.0217872780865695,0.0688793781131842
"Vars_64784",29.3750039471319,0.961079810481934,0.419023276017952,2.29361915074321,0.0218123843899436,0.0689456702340706
"Tspan9_80141",52.964198632679,0.786138101076513,0.34280717134706,2.29323703464949,0.0218343620599412,0.0690020499463038
"Gtf3c1_71227",255.417883884987,-0.39484208549118,0.172187904522083,-2.29308839425793,0.0218429164186464,0.0690159952977482
"Spata17_67174",64.511957476865,-0.656287311005885,0.286242689792386,-2.29276531562045,0.0218615198796361,0.0690616809998589
"Exoc1_67526",30.1530270452647,-0.810654602498844,0.353781163123783,-2.29140125873578,0.0219402168470578,0.0692971519217913
"1110017D15Rik_73309",11.9693226071677,1.08593457342504,0.473939310338288,2.29129458083974,0.0219463818276065,0.0693034881135558
"Ltb_30626",59.9408734891828,1.32688672528703,0.579117446239605,2.29122215865354,0.0219505680086864,0.0693035743267809
"Abi3bp_59403",265.588595612634,-0.446470559106641,0.194892348452432,-2.29085729969339,0.0219716683247348,0.0693570526545523
"Dhx38_58138",64.4118667613736,0.496042906001127,0.216708504139176,2.2889868026709,0.0220801191913029,0.069686194356794
"Fam177a_71460",1167.15913251551,0.355710377940416,0.155466795024239,2.28801512171752,0.0221366405162927,0.0698429231804302
"Gm281_55223",185.59497474318,-0.617248844046921,0.269786374361024,-2.28791704365665,0.0221423525661434,0.0698429231804302
"Pcf11_65570",467.641617696072,0.365645272391992,0.159812423125278,2.28796526103205,0.022139544234092,0.0698429231804302
"Mtf1_66136",74.1928788240622,0.408373661496206,0.178508165754717,2.28770297296842,0.0221548244599561,0.0698558173700489
"Pus7_71942",213.539385543713,0.410296848297001,0.179348200820525,2.2877109802043,0.0221543578433547,0.0698558173700489
"Slc4a3_72830",47.3001457562475,-0.714863621487641,0.312505207927259,-2.28752546630851,0.0221651707434531,0.0698752185525732
"Mrpl14_72426",861.259555919268,-0.447208825672553,0.195560713164608,-2.2868030006422,0.0222073242773589,0.0699948650951217
"Pdia2_70332",33.1661504577281,-0.973335138112066,0.425800764055978,-2.28589335735458,0.0222604981588477,0.0701491946518604
"Dtymk_77679",243.505562067806,-0.380608053037782,0.166580186728946,-2.28483387197239,0.0223225707173976,0.070318207643613
"Iqce_68230",527.350293004516,-0.495803379143129,0.216992634695838,-2.2848857512519,0.0223195277415307,0.070318207643613
"Smad5_31438",204.536492007131,0.355695704581098,0.155736501816138,2.28395848393354,0.022373970970373,0.0704668025421084
"Cbl_71963",305.503241186479,0.364761638644334,0.159772563989435,2.28300547688809,0.0224300457486269,0.0706300609136657
"Dnah11_59341",62.4659984891117,-0.731346105313295,0.320379806758339,-2.28274719531542,0.022445264020957,0.070661167833398
"Elp5_70848",293.836365961286,0.359835565428358,0.1576363632063,2.2826939045621,0.0224484050954158,0.070661167833398
"Chtop_75835",320.248634546474,0.362415280042993,0.158783373604207,2.2824510640917,0.0224627234866599,0.0706928846424363
"Fbxl12_32056",667.601185448308,-0.398515514779454,0.174611837361161,-2.28229380551777,0.0224720000217619,0.0707087251440029
"Dazap2_62997",887.276981436989,0.408283184965168,0.178923702528311,2.28188428473061,0.0224961728967462,0.0707714225318821
"Arhgef10l_74750",24.2620293250854,0.867580091003192,0.380283885009365,2.28140114583563,0.0225247203042844,0.0708459016519181
"Cyb561_76158",1299.90574227095,0.290340413820779,0.127267503368024,2.28133974610307,0.022528350507292,0.0708459016519181
"Atp8b5_72467",20.4131849591923,-1.23032397731963,0.539373542924571,-2.28102396466948,0.0225470288301234,0.0708757338065293
"Mrpl2_54031",62.6322000124646,0.51855636023096,0.227331837666288,2.28105471523164,0.0225452093575066,0.0708757338065293
"Tmem248_72492",143.698239909381,0.682617404906011,0.299267109219675,2.28096367384276,0.0225505965339786,0.0708757338065293
"Ppp1r1b_63614",53.1084312134092,-0.995033980536488,0.436341781249795,-2.28040041842075,0.0225839508310133,0.0709556146225943
"Rgcc_61418",959.593121223644,0.90314265724448,0.39604733875934,2.28039067267481,0.0225845283220259,0.0709556146225943
"Prdx1_69524",285.052493981133,-0.453932260956392,0.199100265300825,-2.27991791106122,0.0226125575595413,0.0710302844810925
"Ran_32057",167.897352079887,0.564116854037698,0.247462086074289,2.2796092241312,0.0226308753967102,0.0710744266134149
"Gmfg_64075",41.5918050919029,0.661612443450038,0.290317253492415,2.2789291214734,0.0226712789810087,0.0711879014395194
"Ppig_79520",69.8937788592876,-0.538713060382781,0.236409023672719,-2.27873307039483,0.0226829376299429,0.0711978665717821
"Slc2a13_54972",24.113182432227,-0.945728638579348,0.41502406314455,-2.27873206053105,0.0226829976974071,0.0711978665717821
"Pigyl_61257",88.1960102709943,-0.517292472758094,0.227068648379659,-2.27813252269499,0.0227186830724277,0.0712964472163719
"Akap8l_31490",950.502898161055,-0.515083014513106,0.226136956821814,-2.2777480591948,0.022741592569526,0.071348717256378
"Rtel1_68068",65.9134501499951,-0.644803194927324,0.283092837953194,-2.27770931821996,0.0227439021883029,0.071348717256378
"Acp6_66287",299.185289434961,-0.35798408207733,0.15721484945902,-2.27703733654398,0.0227839961267614,0.0714610411173259
"Adnp_72854",642.288710592559,-0.323020288096915,0.14188152730882,-2.27669023743893,0.0228047299151869,0.071512611837914
"Inpp5d_76985",203.057170003579,0.502364128626942,0.220674712480997,2.27649159697082,0.0228166029761568,0.0715363823132034
"Msn_30800",2281.24561112084,0.321235362088077,0.141135739882093,2.27607381628809,0.0228415919282242,0.0716012580684591
"Fubp1_79073",396.777705541086,0.338067818899832,0.148600274709955,2.27501476400154,0.022905044178083,0.0717866571720095
"Pex7_73441",149.066555851421,-0.482469856285515,0.212101977717537,-2.27470701347272,0.0229235114875967,0.0718266341033296
"Srsf3_80283",63.2946260167094,0.593053086186498,0.260721805296419,2.27465855996297,0.0229264202349742,0.0718266341033296
"Rbm7_69410",360.259981120359,0.458841268198574,0.201728437936395,2.2745492548911,0.0229329831835425,0.0718336901824347
"Cpsf7_58676",413.625462685921,0.387580205630989,0.170435620897475,2.27405634802209,0.0229625988153273,0.0719129386691625
"mt-Nd3_82088",241.369496248581,-0.750301672017589,0.329953869480847,-2.27395930588152,0.0229684333713458,0.0719176951710084
"Top3b_79554",94.8689589763394,-0.471145762186508,0.207208989435908,-2.27377086037205,0.0229797671364887,0.0719396655199038
"Clpx_30931",110.727494477873,0.482345045751537,0.212182830314288,2.27325201118809,0.0230109976252349,0.0720239039118923
"Slc15a2_66127",49.4095789527885,-0.809491887933259,0.356106101785127,-2.27317612328279,0.0230155685469461,0.0720246824913258
"Polg2_31535",109.542953720538,-0.486744414211296,0.21415738792619,-2.27283503466645,0.0230361229217068,0.0720754698399027
"Tmem109_73876",234.014449974675,-0.425829287530009,0.187398348205973,-2.27232145644087,0.0230671017839207,0.0721588481560454
"Aldh3b1_61169",103.745452288356,-0.657999542497664,0.28961320256651,-2.27199428985478,0.0230868552197929,0.0722070862204632
"Gdi2_69142",1272.10116923882,-0.251968851795889,0.11092888647476,-2.27144488512665,0.0231200598435888,0.0722953414849297
"Tmed10_29760",960.621876062768,-0.278468672704052,0.122598683734675,-2.27138386988482,0.0231237500068816,0.0722953414849297
"Azin2_80536",22.9818805200073,-0.914635460290513,0.402795224585531,-2.27072071480404,0.0231638902073166,0.0723823306931278
"Numb_68749",311.100923519039,-0.379214903356677,0.16699923936912,-2.2707582668595,0.023161615599053,0.0723823306931278
"Pik3c2b_78575",120.666794175472,-0.434788143260578,0.191476828618407,-2.2707089228382,0.0231646045119089,0.0723823306931278
"Gm3839_82325",1301.32855097834,0.277006958646624,0.122005612757504,2.27044438682668,0.0231806339494509,0.0724188384202568
"Hs1bp3_61664",110.197356185348,-0.491704192274723,0.216600807816054,-2.27009399102656,0.0232018808482644,0.0724716293262377
"Itpripl1_57851",98.553597506403,0.587194887395108,0.258700314610461,2.2697880684037,0.0232204448576669,0.072502434534038
"Snx29_67681",54.3082139134057,-0.757005023177481,0.333503118017097,-2.26985890770195,0.0232161450374086,0.072502434534038
"Tie1_79109",2763.56083691951,-0.440272963459741,0.193981478356716,-2.2696649555898,0.023227919233024,0.072506498945607
"Xrcc5_30134",77.2640685171164,-0.664637741998264,0.29284055300777,-2.26962329899927,0.0232304487440348,0.072506498945607
"Bcas3_77553",28.3770998333097,-0.782462643731618,0.344771177449061,-2.26951292599633,0.0232371520746269,0.0725138393579744
"Selenok_75921",730.170710357966,-0.294659190884773,0.129849803532124,-2.269230933506,0.0232542860717198,0.072553720857356
"Zc3h18_63739",170.729687140246,0.34620247601523,0.152577919854412,2.26902081471271,0.023267060119452,0.0725799868645729
"Wdr55_62342",38.1450379316955,0.624038946981601,0.275067769903303,2.26867345164057,0.0232881912125367,0.0726323073864329
"Ube2z_57826",70.6585700513809,0.502128132708911,0.221400430401485,2.26796367016251,0.0233314210670294,0.0727535180877577
"Vps72_30138",91.1711470253598,0.414512564410334,0.182783563966242,2.26777810551331,0.0233427345229408,0.072775178314366
"1110059G10Rik_53980",782.798903719187,-0.344909383239825,0.152118697828647,-2.26737007457392,0.0233676279937487,0.0728391606599006
"Lyn_29549",608.536857289356,0.356802619467878,0.157373305222431,2.26723724816972,0.0233757365412149,0.0728508086259219
"Tspan13_73207",273.880967516621,-0.45146695599804,0.199139738136028,-2.26708621907323,0.0233849592611542,0.0728659239206945
"Anln_65130",21.386174127058,-1.07680305729734,0.475019146359804,-2.26686243186019,0.0233986308246494,0.0728716883431631
"Atp6v0a1_66231",124.420887619586,0.377771243267258,0.166640924060355,2.26697760707589,0.0233915936972582,0.0728716883431631
"Ext1_29408",1140.79286087985,0.410924644646734,0.181276326087282,2.26684120048241,0.0233999282479756,0.0728716883431631
"Zdhhc17_66101",457.765244556329,-0.353610253302573,0.156039329660979,-2.26616106382186,0.02344152361475,0.0729875839903202
"Gde1_63548",623.098462003971,-0.36002642301818,0.158889751486935,-2.26588826308148,0.0234582254133203,0.0730259421422696
"Prorsd1_60425",329.924916815248,-0.414737853160436,0.183054445557775,-2.26565299682677,0.0234726375150953,0.0730571594231506
"Nol12_73321",70.0087348436707,0.708169428633887,0.312579419889576,2.26556639232378,0.0234779447279764,0.0730600319228755
"Plagl2_60929",138.504637787625,0.428677379000035,0.18923506511389,2.26531683619015,0.0234932436088261,0.073093990197438
"Fam120c_82042",26.2356443919138,-0.78219214023968,0.345389478363527,-2.26466696074746,0.0235331244201042,0.073204402713574
"Tmem143_74147",42.6781698668075,-0.678464571309091,0.299686224259124,-2.26391644456255,0.0235792543281045,0.0733342094295507
"Mbp_71251",1031.98377131394,0.422647698682596,0.186709995990355,2.26365865652114,0.02359511716901,0.0733698511857404
"Smoc2_60848",252.127941188957,-0.524315153802356,0.231657736185237,-2.26331812801238,0.0236160855925377,0.0734213526705315
"Arhgap45_77754",298.822192831866,0.372744282652802,0.164699500617752,2.26317797719312,0.0236247202315029,0.0734344969106072
"Cars2_77065",46.0252653857469,-0.673174733091941,0.297459453240483,-2.2630806510214,0.0236307180716892,0.0734394416163054
"Klhdc4_73580",405.329102010651,0.43530563691527,0.192471833521581,2.26165890847848,0.0237184853744376,0.0736984598694068
"Gimap3_31235",468.061462143326,-0.536631657735527,0.237386261534655,-2.2605843078968,0.0237850103667512,0.0738776165426918
"Ube3a_80108",513.980182484329,-0.41626150129902,0.184136808835268,-2.26060994502959,0.023783421373304,0.0738776165426918
"Pacsin3_29793",39.3805031416377,0.654190600682586,0.289443069216891,2.26017020360013,0.0238106893753982,0.0739435944375019
"Birc6_74709",235.052271542408,-0.329918808387051,0.145979372711815,-2.2600371700347,0.0238189440179926,0.073955446826128
"Dnah3_78061",33.7385812077029,-1.01979571068411,0.451281895666933,-2.25977536541099,0.0238351960671724,0.0739921213232788
"Mtx2_80450",66.2521651508169,-0.513788216387032,0.227413033463935,-2.2592733959046,0.0238663837379916,0.0740751385006316
"Rtl8c_58777",113.163621536526,-0.561486693538668,0.248603789600061,-2.25856047666029,0.0239107386750927,0.0741713606257901
"Sf3b4_62963",1318.4878672883,-0.38188501726567,0.169076113379018,-2.25865741548955,0.023904703338559,0.0741713606257901
"Trp53bp2_78430",24.6059916482603,-1.04361670116971,0.462066431007377,-2.25858584639976,0.023909159047073,0.0741713606257901
"Ccdc93_65567",127.114876472917,-0.414732253011573,0.183646212735362,-2.2583218397714,0.0239256016546511,0.074189844803332
"Kif3a_68655",248.983546185684,-0.439869383984831,0.194776191307497,-2.25833240208708,0.0239249436343549,0.074189844803332
"Nbeal2_68648",105.741041585916,-0.516021497581332,0.228507672765923,-2.25822394204649,0.0239317013189358,0.0741949527030226
"Crebrf_80154",334.104118452851,-0.41183027746458,0.182382153903822,-2.2580623632823,0.0239417716756609,0.0742123666672643
"Plekhh2_58341",11.4562168018403,-1.08214613848564,0.479255169302484,-2.25797489062166,0.0239472249208746,0.074215465144403
"Tanc1_59270",674.424232059523,0.436207505630687,0.193204816562041,2.25774653754874,0.0239614660493648,0.0742457921618844
"Ccdc28a_74070",31.1478470603987,-0.802579222585714,0.355617416598004,-2.25686140533708,0.0240167363219024,0.0744032151084184
"Ttc30b_62618",215.052367726917,0.613275058101234,0.271780119436351,2.2565118426363,0.0240385944829628,0.0744570889338462
"Ppp1r21_57272",151.711268009317,-0.443392404436003,0.196507548792678,-2.25636321434042,0.0240478934379016,0.0744720491078225
"Ifnar1_68709",132.678801539097,0.380604453489627,0.168692204385211,2.25620653234522,0.0240576996510516,0.0744885743190492
"Sirt5_77258",33.3797122810654,-1.04824284439618,0.46463316267983,-2.25606549121529,0.0240665299189029,0.0745020721843951
"Mapk8_78877",52.1270706742596,0.927258692351375,0.411123445649353,2.25542644712662,0.0241065742543529,0.0746050386695806
"Nle1_75354",46.1733153149458,0.707228821385141,0.313572485892884,2.25539182550196,0.0241087453934044,0.0746050386695806
"Maip1_54722",108.268027795737,-0.525155780116499,0.232856528609265,-2.25527617049429,0.0241159994048328,0.0746136305388293
"Adcy7_29692",82.1609364060069,-0.579955468358343,0.257261435889194,-2.254342810277,0.0241746100939422,0.0747810845749865
"Ttc19_64266",377.38618274826,-0.382679522867167,0.169770770554408,-2.25409545834939,0.024190163331744,0.0748153084187421
"Enah_67786",642.193362351172,-0.34724160865465,0.154073293941101,-2.25374300615259,0.0242123401543522,0.0748700011750093
"Lmntd2_60800",27.1783832625893,-0.953369607843067,0.42313327584856,-2.25311896336009,0.0242516490975684,0.0749742060270122
"Vmn2r29_65445",125.792020884913,-0.54890127969817,0.243624230951471,-2.2530652125794,0.0242550374874954,0.0749742060270122
"Cdk5r1_66537",25.5220796103836,0.78386350277685,0.347940122291641,2.25286896381504,0.0242674122778097,0.0749985456597592
"Ccnd2_65355",26.5196320557524,0.759914009561639,0.337373125822692,2.25244381190284,0.0242942397064994,0.0750456686994975
"Mtus1_66090",207.887436441586,-0.39192105472254,0.174000511647534,-2.25241323149922,0.0242961703452826,0.0750456686994975
"Oplah_58077",190.780462934595,-0.491543137281297,0.218219746323763,-2.25251447479926,0.0242897790402657,0.0750456686994975
"Taf1b_63831",264.218161437771,-0.527055041042851,0.234006185177348,-2.25231243628628,0.024302534811365,0.0750514158815024
"Ralb_79335",720.051006299442,0.364787886756033,0.161968130655887,2.25222014527691,0.024308363567704,0.0750555068542189
"Wipf2_79437",84.1762000071638,0.422694334287618,0.187730498832151,2.25160182771126,0.0243474454641165,0.075162251058547
"Memo1_73503",401.145097212246,-0.45592614320695,0.202500206953575,-2.25148482594625,0.0243548468998067,0.0751711740578585
"Limch1_67195",5260.01696337585,-0.437674509675381,0.194423855366529,-2.25113584364571,0.0243769348178106,0.0752254151488881
"Exosc2_73875",60.4531518391993,0.516340040757123,0.229377265061963,2.25105151819489,0.0243822745793453,0.0752279621533437
"Slc37a4_29768",14.0950533939463,-1.19411303403282,0.530606992068034,-2.25046607354113,0.0244193747948084,0.0753284823362991
"Slc25a11_78842",525.098930892115,-0.272119112006099,0.12094340949994,-2.24997056996507,0.0244508135700684,0.0754115042257301
"Ddhd1_64196",21.2531771940809,1.0291323377291,0.457463331821972,2.24964989790615,0.0244711783024116,0.0754603470080286
"Pde4a_75189",12.8199899233674,1.1684988285251,0.519457659624821,2.24945923286424,0.0244832937217086,0.0754837384974195
"Arhgap39_64892",132.503835741402,-0.421193561610778,0.18726953692036,-2.24913014971516,0.0245042168635829,0.0755272571001163
"Glrx_70498",102.107713910041,0.435194902452048,0.193497814404914,2.24909466698863,0.0245064737842252,0.0755272571001163
"Mum1_72850",305.216515429056,-0.413924011973486,0.184057349566207,-2.24888608332695,0.024519744635767,0.0755541835448263
"Katnal1_72137",31.7962998859407,-0.713182567810894,0.317146039172514,-2.24875129978512,0.0245283233667156,0.0755666445891936
"Gm17669_82257",108.501052811905,0.5177223498745,0.230280566645088,2.24822423106341,0.0245618953208633,0.0756504808991132
"Poc1b_56788",75.3410227357749,-0.621435689571259,0.276417039692873,-2.24818155299593,0.0245646154671809,0.0756504808991132
"Gm10093_65299",15.8555395680106,1.46071224982901,0.64987389798372,2.24768567311439,0.0245962402047122,0.0757338778217524
"Cct2_78146",24.792322522111,0.82959507414437,0.369190756044342,2.24706350460392,0.0246359688874754,0.0758421920452412
"Rbbp9_66898",40.09108679467,-0.725336709900491,0.322834026607173,-2.24677899514938,0.0246541548061348,0.0758841587900683
"Epn2_29895",136.09999276315,0.417677512591723,0.185909359775069,2.24667285766068,0.0246609421200691,0.0758910322232376
"Fam187b_55567",57.5788452742901,-0.70416859468057,0.313445395945571,-2.24654311018448,0.024669241451857,0.0759025553090371
"Eno2_29363",17.2076439134366,0.999686543825965,0.445004382377101,2.2464644920706,0.0246742714575382,0.0759040169038982
"Igfbp6_29521",816.758222465808,-0.527543415253457,0.234842502558007,-2.24637111897218,0.0246802466448622,0.0759083850295283
"Sgsm3_66848",135.159353654039,0.450751331659043,0.200691564052838,2.24599042708327,0.0247046210837503,0.0759693311938761
"Csk_29174",278.310370101018,-0.349185691856658,0.155499070727208,-2.24558056986227,0.0247308861895002,0.0760338123179072
"Zbtb38_61402",181.853137928181,-0.414573185773357,0.184622283068497,-2.24552084874579,0.0247347153489783,0.0760338123179072
"Hps3_69457",481.814365920082,-0.527200452021719,0.234839937686093,-2.24493524064215,0.0247722902018292,0.0761352718412546
"Mns1_59889",257.92488732281,-0.514388957895949,0.229147777724551,-2.24479138747867,0.0247815279308891,0.0761355791741031
"Rapgef6_76678",867.084464712554,-0.29529747313419,0.131545763301302,-2.24482693872716,0.0247792446809656,0.0761355791741031
"Col4a3bp_57261",153.194616601888,-0.395269760702502,0.176153219585009,-2.24389745264776,0.0248390000945474,0.0762980825024034
"Med14_77786",45.624064989255,-0.783259247451758,0.349094016635057,-2.24369141299428,0.0248522629932911,0.0763247531367865
"Gm8444_66914",285.544208439967,1.02894099146911,0.458627919234389,2.24352017903049,0.0248632900946102,0.07634454876296
"Bpnt1_74220",231.952336722535,-0.36258020579551,0.161623438334799,-2.24336401657558,0.0248733503170059,0.0763613687698206
"Rab32_61208",17.2531600121409,1.64859526997332,0.735044551279539,2.24285081374116,0.0249064364552129,0.0764488592907844
"Kdm5c_63666",156.336881019523,0.447133267323088,0.199375518113782,2.24266886703669,0.0249181756897819,0.0764708065735775
"Cavin3_56501",325.957385413527,0.437500123144985,0.195133060708222,2.24206047687208,0.0249574639378462,0.0765772747303019
"Sec22b_63914",1047.36462024452,0.34244024180101,0.152753593917424,2.24178189867092,0.0249754716869024,0.0766184205063589
"Hpcal4_63619",41.4777649323671,-1.12046777958433,0.499861037671501,-2.24155854355803,0.024989917850798,0.0766486271057792
"Stx3_67042",44.5770687584364,0.734411964970572,0.327652704691158,2.24143416018134,0.0249979658558869,0.0766592018812107
"Net1_70820",61.0371055119204,-0.497694693091618,0.222057598330292,-2.24128648077756,0.0250075241028806,0.0766744032475442
"Faxc_68596",13.8222634541102,-1.41394408755233,0.630912458825001,-2.24110978912294,0.0250189642661964,0.0766953680154335
"Slc52a2_54730",21.098082447141,0.908554361440126,0.40542578527118,2.24098810299502,0.0250268456497643,0.0767054176765998
"Abca2_59329",196.195603620215,-0.356417990685448,0.159057359941695,-2.24081419945672,0.0250381127887588,0.076725838821603
"Crybg3_78298",1005.09308784285,-0.368197635699584,0.164434383938942,-2.2391766665803,0.0251444234283724,0.0770226475021271
"Ggcx_76575",155.730470108464,-0.5148024531769,0.229913995856634,-2.2391088078775,0.0251488373175152,0.0770226475021271
"Gnpda1_69833",47.778466336884,-0.587163151746018,0.262222508326244,-2.23917906778429,0.0251442672536431,0.0770226475021271
"Appbp2_29115",107.893589146099,0.373396785670189,0.166767307420563,2.23902868880972,0.0251540495491141,0.0770244545546559
"Abhd14a_57341",31.028364952768,-0.824175166921086,0.368115884069338,-2.23890139651199,0.0251623326087201,0.0770356624272849
"Brms1l_30351",273.06035169419,-0.363155156328957,0.162217907179369,-2.23868722413862,0.0251762743853687,0.0770358862206727
"Lrrfip2_61950",83.9601945552963,0.40855643785679,0.182495397550689,2.23872187101765,0.0251740185569565,0.0770358862206727
"Nmd3_70662",145.96019108279,0.520937060127,0.232687286865766,2.23878608558241,0.0251698380646735,0.0770358862206727
"Akt1_31893",579.579470647738,0.297180971879993,0.132792168061061,2.23794050672734,0.0252249350538878,0.0771706109304179
"Mtch1_77562",1316.98458297321,-0.432428540352273,0.193238562860471,-2.23779629671801,0.0252343420322644,0.0771710544367139
"Rnf113a1_57878",75.7994839413401,-0.680604454506788,0.30413103484314,-2.23786584245774,0.025229805107754,0.0771710544367139
"Rab23_78608",154.298872676038,-0.404748916836995,0.180941499269162,-2.2369048475436,0.0252925596729313,0.0773349017228856
"Huwe1_79144",249.701517603274,-0.426907522660968,0.190855248105429,-2.23681311831228,0.0252985568009652,0.0773390479785882
"Gm45799_71707",229.291288047288,0.420318218984453,0.187957756164591,2.23623769277385,0.0253362053942906,0.0774399351963424
"Spag6l_80198",138.368535988511,-0.693029783572881,0.309937012632713,-2.23603427575831,0.0253495260343953,0.0774664408283812
"Mkl2_73035",500.519912680292,-0.305341537595289,0.136564164270204,-2.23588332434813,0.0253594149131886,0.0774824514325952
"CR974586.6_80117",76.8418031615096,0.728056028010169,0.325660927070395,2.23562597625595,0.0253762815723557,0.0775197719746535
"Slc25a45_72406",112.207901941007,-0.404560185386755,0.180967906169884,-2.23553553748349,0.0253822112571828,0.0775236745582286
"Arhgap30_31781",97.725315243482,0.53126433377126,0.237653187649918,2.23546058449615,0.025387126513683,0.0775244779593209
"Pusl1_60162",145.785416797564,0.485185412903839,0.217154695126518,2.23428470022793,0.0254643463773989,0.0777460366495007
"Tpra1_76277",110.830357097647,-0.474926366332962,0.212639022817306,-2.23348640357986,0.0255168859522127,0.0778921757661976
"Brms1l_68210",38.7672482801278,-0.942904983006925,0.42230214844693,-2.23277335072667,0.0255638945141156,0.0780108569729171
"Ttc39c_62481",205.552880481182,0.395464063268337,0.177119354224931,2.23275465856837,0.0255651278161966,0.0780108569729171
"Ntmt1_60718",66.0831256528343,0.581327863327519,0.260390111919641,2.23252664643012,0.0255801761214919,0.078042485332944
"Plekhg1_69364",131.676130003319,0.616203923013358,0.276028521793234,2.23239221443551,0.025589051931067,0.078055273911642
"Dhx33_77119",583.771940629793,0.325652688271734,0.145898334015711,2.23205213732369,0.0256115172589271,0.0780952101743386
"Pcsk4_63940",22.1782426606868,-0.985707757930909,0.441606555127745,-2.23209494171972,0.0256086886831867,0.0780952101743386
"Tfec_64120",19.7783306647692,1.18971924972826,0.533038500706991,2.23195744425643,0.0256177756725984,0.0781000025261945
"Mul1_69389",405.252065000713,0.313369423227433,0.14041616821053,2.23171894818828,0.0256335441148079,0.0781337807077297
"Rpl41_66311",32.7026261696565,0.798002915617973,0.357673963230357,2.2310903159144,0.0256751470974335,0.0782462785719883
"Gm2115_73064",31.9111081793985,-1.0512869004717,0.471272475336259,-2.23074114337273,0.0256982806107702,0.0783024589683441
"Scyl2_73526",138.706187822566,0.337191348703863,0.151165524558665,2.23061011886347,0.0257069659474437,0.0783146033908962
"Cdh6_60020",21.0927412028515,-0.840222155737565,0.37681077639609,-2.22982517584464,0.0257590513380993,0.0784589346551064
"Pa2g4_62774",669.48728983201,0.383442044293114,0.171993730495677,2.22939547382368,0.0257876031263974,0.0785315457781955
"Pcgf1_63236",29.8679582909758,0.759131546914653,0.340527609711709,2.2292804614502,0.0257952498286795,0.0785404792883456
"Slc25a4_80686",101.782155915202,0.443520154239822,0.19899143157163,2.22884046180737,0.0258245217085482,0.0786152410944916
"Gramd3_58085",16.6190959260187,0.888414164263608,0.398641167320139,2.22860616788769,0.0258401203097475,0.078648358875184
"R3hcc1l_67022",339.310315798729,0.321320942266966,0.144194383468431,2.22838736529093,0.0258546949008128,0.0786783483979446
"Elmsan1_60304",416.758793857241,0.469450735619169,0.210736963494243,2.22766204767866,0.0259030596551713,0.0788111349450018
"Fdxacb1_72385",117.094340507633,-0.400619808910034,0.179895874723933,-2.22695383940751,0.0259503590079072,0.0789406320751671
"Dus3l_61580",497.670103994718,0.25886343820647,0.11627068600668,2.22638609177552,0.0259883312773867,0.0790286730114324
"Rhot2_72756",113.163922873053,-0.494429519771792,0.222077846312339,-2.22637929888966,0.0259887858919017,0.0790286730114324
"Ripk3_29374",24.1732182146317,0.890766643709,0.400129545617381,2.22619562455602,0.0260010809202999,0.0790516351862576
"Rab6a_68205",516.855509442673,-0.352453849294696,0.158353924583186,-2.22573485451917,0.0260319466698885,0.0791166075701299
"Timm10_56815",191.377281827633,0.549094242646928,0.246700097539013,2.2257560824843,0.0260305239696757,0.0791166075701299
