ID_REF	GSM1150937	GSM1150938	GSM1150939	GSM1150940	GSM1150941	GSM1150942
10868238	460.16	448.22	461.58	387	409.55	430.82
10868241	8.11	7.1	6.68	15.01	8.56	9.34
10868243	65.35	82	84.85	74.98	88.01	83.77
10868249	35.22	35.62	33.43	34.16	31.82	29.8
10868252	9296.68	8769.02	8966.94	9213.92	9619.86	9382.78
10868255	1452.48	1415.99	1463.09	1235.09	1367.67	1337.11
10868277	647	622.65	573.1	559.31	618.67	598.63
10868279	94.99	48.75	46.86	72.75	45.73	40.98
10868283	171.77	181.57	187.62	174.07	168.67	174.13
10868285	79.58	68.78	73.33	69.25	70.73	66.28
10868289	2543.15	2789.9	2748.06	3718.23	3543.35	3390.54
10868300	1925.34	2257.95	2543.15	2051.98	2074.57	2385.87
10868302	2014.63	2206.28	1865.57	2075.15	2485.98	2200.17
10868304	176.67	172.56	169.05	162.56	164.94	170.83
10868309	2138.82	2201.39	2088.28	2123.16	2203.22	2212.25
10868315	657.45	641.34	677.56	585.51	583.87	599.36
10868343	2617.37	2613.56	2474.29	2422.36	2476.18	2362.34
10868347	302.61	362.95	308.19	297.73	280.68	331.62
10868349	1139.67	1032.84	1039.88	977.4	1069.78	973.45
10868359	1514.68	1539.98	1551.23	1786.23	1623.17	1650.4
10868362	962.04	739.55	880.89	754.34	905.66	743.4
10868384	418.32	385.69	439.64	372.35	392.81	388.13
10868398	717.77	688.15	718.35	619.49	645.64	652.47
10868414	128.19	117.67	127.08	107.63	118.25	99.84
10868416	283.62	292.04	285.36	197.96	248.76	230.04
10868428	521.32	513	496.53	407.97	409.96	465.97
10868434	40.5	42.29	35.12	30.27	37.89	40.14
10868437	976.36	1002.31	898.23	868.31	878.29	867.89
10868481	390.94	344.19	340.58	302.96	301.01	308.34
10868494	794.07	754.36	774.03	780.94	760.86	740.18
10868506	4190.19	4521.54	4322.05	4550.16	4502.78	4569.43
10868509	1440.85	1438.05	1470.2	1517.52	1387.33	1340.08
10868517	210.14	210.74	210.18	167.32	203.51	189.39
10868529	1420.22	1449.36	1479.51	1738.95	1637.18	1613.86
10868541	1011.91	969.5	973.69	1059.01	936.54	986.79
10868550	35.34	23.99	23.37	21.37	22.26	22.3
10868552	405.18	371.39	418.35	356.96	319.75	339.28
10868577	312.51	287.99	305.86	335.27	279.72	319.79
10868595	736.12	627.44	592.75	456.54	509.56	469.46
10868597	150.97	143.94	166.98	112.55	131.94	134.36
10868599	168.84	209.91	200.96	366.75	232.66	279.95
10868601	397.6	376.81	440.33	513.89	410.6	432.04
10868627	923.19	950.22	1012.29	651.57	778.57	705.68
10868632	106.6	152.46	153.11	135.41	149.74	160.86
10868634	2544.03	2339.53	2459.93	2526.98	2491.5	2491.33
10868641	54.95	49.19	51.92	55.41	46.06	45.42
10868643	59.87	58.75	65.08	58.1	60.6	63.64
10868662	3579.89	3337.15	3330.45	3094.73	3101.82	3122.96
10868669	1263.05	1131.56	1135.49	1015.89	1051.77	972.46
10868673	1041.97	1074.76	1079.84	649.67	851.51	803.08
10868682	464.55	415.77	434.37	330.98	391.04	385.56
10868693	352.06	310.7	303.06	251.58	254.04	259.83
10868709	567.01	552.49	587.4	605.84	574.88	608.55
10868718	658.1	567.16	540.04	541.45	525.65	529.16
10868726	52.33	58.6	62.22	58.8	62.95	62.7
10868729	116.96	123.38	128.2	120.06	118.75	122.63
10868751	673.54	523.16	593.04	493.13	598.63	490.92
10868753	490.31	368.03	433.41	300.57	416.2	340.66
10868794	186.12	131.92	142.6	105.36	160.92	122.01
10868796	545.37	680.41	699.22	663.06	727.18	767.59
10868798	583.26	589.06	620.41	604.92	654.79	623.88
10868817	707.73	823.35	787.94	2166.12	1653.03	1647.43
10868829	1369.94	1378.99	1329.35	1646.29	1472.55	1499.54
10868853	199.11	215.87	207.52	186.29	201.53	208.02
10868855	1375.27	1228.09	1512.69	1301.99	1284.51	1156.54
10868864	1231.41	1145.93	1094.99	643.9	886.24	880.42
10868871	374.94	340.2	343.84	271.84	314.15	347.52
10868881	618.18	528.02	532.47	235.11	287.72	354.03
10868923	870.92	845.98	909.07	1014.98	887.23	930.11
10868935	2220.39	2177.11	2008.64	1573.65	1897.39	1913.37
10868940	341.09	274.35	503.79	140.78	225.75	191.67
10868952	903.3	847.18	826.53	710.95	776.54	808.59
10868964	255.87	256.02	272.18	221.85	243.69	243.11
10868982	388.66	315.17	358.9	290.85	314.84	313.91
10868986	259.66	385.93	328.48	570.72	415.38	426.83
10868999	78.51	84.15	85.43	108.95	82.35	79.96
10869002	128.7	241.35	203.03	510.3	369.91	322.68
10869010	379.69	321.14	359.65	390.62	356.72	358.68
10869014	413.06	422.71	431.85	462.28	424.56	462.03
10869037	22.89	21.32	20.76	20.61	21.3	18.38
10869043	10.84	11.08	11.12	10.95	10.56	10.94
10869047	557.68	592.09	597.83	675.56	656.13	595.08
10869050	491.08	426.17	432.84	367.1	425.2	448.11
10869076	60.02	61.89	65.18	57.85	61.89	60.04
10869079	29.2	37.71	29.68	109.12	49.31	73.14
10869081	46.1	48.75	53.66	386.42	106.87	304.56
10869083	43.72	56.77	57.32	285.49	94.83	218.53
10869085	25.97	33.35	37.43	110.17	47.6	97.75
10869087	110.77	126.09	107.93	98.03	94.97	102.95
10869094	652.13	693.99	637.22	437.87	497.44	579.25
10869101	262.01	310.14	283.5	293.98	292.47	286.9
10869104	314.21	312.28	299.48	312.91	288	275.38
10869106	2765.26	2750.54	2848.53	2663.67	2578.65	2729.65
10869125	360.93	293.74	268.23	273.65	314.08	294.41
10869137	855.38	820.11	794.48	820.11	803.91	798.16
10869149	97.67	97.67	105.88	91.5	93.3	99.79
10869151	490.98	508.83	492.04	495.47	504.94	470.49
10869158	1148.55	1215.3	1044.36	1653.38	1359.44	1387.72
10869161	96.64	106.06	98.9	97.69	98.68	93.55
10869165	743.49	743.74	702.69	986.29	806.21	873.12
10869174	3533.79	3506.46	3501.12	3318.23	3404.44	3452.2
10869185	158.36	158.48	160.8	153.18	135.86	160.58
10869187	617.36	571.94	616.11	552.93	557.13	590.88
10869195	324.77	558.55	480.82	1257.72	830.71	877.5
10869202	670.55	793.93	779.07	1074.69	880.27	909.54
10869204	831.75	707.06	731.15	368.52	500.83	511.46
10869213	137.57	130.81	134.55	120.1	125.26	125.19
10869232	369.9	405.87	355.77	479.53	457.23	420.44
10869235	455.33	481.44	518.38	616.67	551.32	542.58
10869244	1715.48	1661.53	1360.39	723.21	1102.3	1079.39
10869249	665.01	683.43	708.01	598.9	637.7	651.3
10869253	528.29	484.39	585.66	658.6	605.42	577.23
10869264	3365.02	3554.42	3489.73	3605.29	3667.29	3713.34
10869267	1519.1	1493.62	1636.96	1534.66	1678.9	1589.33
10869282	521.98	537.74	483.58	537.36	536.91	517.98
10869288	473.72	441.45	490.97	458.36	461.22	445.98
10869301	48.41	31.39	33.51	60.34	46.57	41.03
10869303	5155.87	5211.2	4789.3	1876.2	3726.49	3371.33
10869310	3782.44	3565.78	3837.36	4296.36	4142.54	4207.36
10869316	836.11	750.53	796.53	776.74	723.27	750.38
10869331	1114.21	1059.82	1107.05	1199.24	1123.51	1130.46
10869339	261.32	329.42	302.21	370.54	348.09	346.95
10869355	592.14	611.81	597.28	696.28	625.14	632.17
10869391	100.01	94.14	81.69	139.36	100.2	92.46
10869393	619.55	553.99	589.82	429.21	494.6	516.57
10869412	345.74	373.21	402.87	300.41	331.01	362.66
10869474	461.41	461.58	465.91	509.94	507.92	493
10869476	45.4	54.47	49.45	48.34	51.49	50.24
10869483	2330.46	2319.18	2229.65	2522.08	2438.54	2450.23
10869487	627.61	733.35	679.31	950.24	770.56	779.43
10869497	9.77	9.15	8.94	10.6	8.71	8.87
10869499	557.46	604.79	561.42	964.41	680.69	747.17
10869525	486.29	556.72	522.48	886.91	622.53	667.33
10869527	235.01	217.96	209.76	344.19	230.54	236.19
10869530	291.61	249.71	309.72	249.76	266.09	262.55
10869533	95.25	117.8	119.99	120.66	111.23	92.56
10869535	619	512.05	597.16	257.75	391.88	401.43
10869539	18.37	19.9	23.1	14.7	21.22	14.69
10869541	59.94	68.07	60.07	71.94	80.58	67.77
10869545	8.22	7.92	9.19	7.61	8.1	8.02
10869549	234.9	233.71	233.18	220.84	213.83	187.49
10869551	6.16	5.45	5.03	5.28	5.39	5.45
10869553	14.95	13.48	15.26	16.07	14.57	12.72
10869555	523.28	571.06	518.24	420.74	428.2	404.26
10869557	7.18	7.26	6.26	5.94	6.14	6.98
10869559	788.7	677.64	641.1	424.37	570.22	551.63
10869574	118.57	117.6	129.67	218.59	147.46	175.29
10869590	903.93	925.81	891.02	971.21	887.95	878.36
10869611	173.6	171.88	146.82	153.73	155.47	156.1
10869614	358.62	397.85	370.94	309.95	360.46	328.46
10869616	1531.68	1315.41	1555.76	1334.52	1304.52	1356.06
10869644	114.07	126.41	120.24	128.13	119.32	119.3
10869646	3320.54	3292.12	3382.33	2983.73	3094.73	3066.97
10869648	96.64	84.3	108.27	108.65	109.08	99.59
10869656	975.16	956.41	900.94	622.58	808.75	762.5
10869659	3515.22	3571.22	3465.39	3815.09	3617.81	3789.26
10869661	2579.36	2561.19	2562.97	2868.54	2827.87	2814.96
10869664	417.24	459.36	408.96	445.22	353.67	446.94
10869666	1465.12	1438.15	1388.59	1474.8	1395.73	1476.33
10869676	172.55	155.81	158.28	257.05	245.91	185.27
10869678	586.83	539.41	591.02	726.79	752.01	657.05
10869693	1472.55	1307.69	1326.49	940.78	1183.3	1108.27
10869695	269.19	278.49	266.78	267.86	265.82	278.4
10869724	20.44	18.95	18.45	20.82	18.71	17.53
10869726	184.17	245.94	243.97	196.27	197.34	216.72
10869728	306.63	316.37	337.74	453.15	407.98	418.48
10869737	763.87	723.8	727.13	433.04	545.45	515.5
10869753	421.26	336.28	361.5	246.45	285.49	282.31
10869770	740.52	686.24	629.03	741.03	669.29	704.72
10869772	1702.1	1619.8	1609.39	1437.95	1476.43	1472.55
10869808	1194.59	1183.87	1337.29	1121.49	1096.51	1164.75
10869817	721.81	813.52	754.74	1200.32	977.84	983.83
10869819	1018.65	958.99	921.56	787.81	858.63	839.29
10869837	616.48	576.87	573.81	557.64	523.43	545.55
10869839	807.06	756.46	740.35	591.93	681.41	625.75
10869841	1049.51	966.91	962.65	846.9	913.61	910.5
10869843	833.74	723.5	712.55	536.92	602.41	562.29
10869845	878.54	814.08	846.1	704.86	715.63	725.75
10869847	790.22	733.06	738.09	605.23	666.87	638.24
10869849	881.18	918.28	897.01	909.22	922.01	906.46
10869851	637.18	560.96	582.03	498.74	501.53	525.4
10869867	53.38	51.99	53.08	53.67	48.92	48.63
10869870	26.24	11.89	13.6	19.55	12.75	13.34
10869872	236.85	294.9	285.88	256.73	254.54	246.95
10869874	219.48	219.72	224.65	242.44	208.28	243.34
10869877	54.65	53.1	59.97	54.23	54.52	54.65
10869879	102.95	97.77	108.62	94.15	97.96	97.35
10869882	77.75	73.83	81.81	71.1	74.48	73.25
10869884	49.33	28.99	28.08	54.68	27.65	31.89
10869886	321.26	337.01	366.71	225.92	262.36	273.53
10869901	37.51	45.44	37.77	29.73	39.25	39.04
10869903	184.13	211.86	202.65	159.87	170.36	194.45
10869912	57.22	63.1	70.53	60.03	52.53	56.91
10869915	112.52	125.91	111.38	96.03	98.58	97.85
10869917	72.6	81.61	85.54	58.35	70.39	70.41
10869919	80.16	77.12	76.17	75.04	77.56	75.7
10869921	27.69	32.19	32.19	31.29	33.79	33.15
10869923	338.61	390.7	382.66	301.67	350.32	345.91
10869925	486	437.38	484.64	701.74	618.98	572.27
10869946	756.18	545.34	649.23	332.15	427.81	440.45
10869968	45.45	39.48	43.52	43.25	42.29	36.04
10869970	406.63	424.53	416.96	424.17	402.89	415.29
10869987	784.21	798.89	740.46	749.36	758.68	788.89
10870010	575.59	541.48	640.5	441.87	499.39	541.12
10870012	21.81	21.98	25.52	18.54	19.73	20.97
10870014	10760.82	10413.01	10564.23	10690.19	10961.06	10798.92
10870020	2804.25	2904.55	2696.36	1971.39	2373.66	2422.36
10870036	6010.21	5938.57	5862.09	5306.33	5440.79	5553.96
10870039	84.63	73.32	74.1	88.91	66.1	63.88
10870041	675.1	686.07	705.44	603.15	664.1	694.92
10870043	2695.99	2565.63	2412.14	1855.25	2280.29	2230.27
10870046	697.07	684.67	642.17	661.74	653.24	661.28
10870092	87.52	120.18	121.34	101.85	108.73	102.41
10870098	567.86	534.39	506.4	545.87	582.24	573.22
10870108	39.5	36.27	34.17	24.23	30.68	35.65
10870110	74.1	65.14	52.98	68.39	59.5	65.42
10870119	908.64	940.1	847.43	1202.57	1077.74	1057.25
10870132	71.11	71.85	72.84	75.47	69.92	73.3
10870134	206.19	206.42	204.09	219.29	184.01	211.77
10870136	5293.48	5407.33	5075.73	4478.81	4681	4817.94
10870138	326.63	368.1	347.43	371.98	341.59	331.55
10870146	490.05	504.39	484.37	505.73	483.71	490.1
10870163	278.23	261.24	289.26	396.76	348.76	363.67
10870177	768.96	729.79	747.68	919.42	813.53	815.92
10870190	763.44	718.44	737.88	723.48	679.66	737.18
10870200	219.59	149.56	155.4	230.85	202.8	183.72
10870202	176.84	173.74	168.4	326.61	288.99	254.66
10870211	2424.21	2140.9	2377.62	2070.55	2099.6	2079.18
10870240	601.47	755.41	700.24	1138.01	985.16	982.16
10870253	196.21	192	200.54	151.53	186.63	183.99
10870257	31.86	35.68	36.1	38	41.15	36.31
10870259	45.98	47.95	44.56	46.16	54.47	42.42
10870261	286.86	265.69	283.5	305.73	297.07	277.11
10870269	575.06	636.03	574.75	1097.5	884.61	860.04
10870289	401.28	383.33	382.3	350.89	362.74	359.56
10870316	893.61	1041.97	865.94	754.73	813.48	952.17
10870319	51.32	53.57	58.03	53.68	58.13	56.08
10870334	42.7	45.84	44.1	41.17	38.5	43.93
10870342	833.43	927.9	782	777.07	793.35	755.87
10870369	231.47	316.2	267.9	605.36	481.98	506.79
10870395	76.22	85.27	77.15	108.84	94.67	90.65
10870401	794.73	783.1	809.92	823.53	840.15	834.49
10870417	278.03	256.16	263.55	227.91	234.84	223.93
10870426	72.73	85.69	67.46	73.6	73.9	73.88
10870429	117.24	165.78	136.91	173.51	162.22	166.53
10870445	75.01	79.34	84.77	83.15	73.71	83.58
10870462	277.96	318.61	260.4	391.96	370.48	340.2
10870481	3839.49	3756.83	4043.53	3221.69	3303.09	3493.36
10870488	74.35	114.54	88.55	57.7	73.19	82.17
10870490	962.68	949.62	942.68	925.74	887.01	917.92
10870565	1228.6	1094.08	1178.96	1087.2	1040.53	1068.74
10870567	882.16	1015.28	1007.36	1301.27	1142.44	1160.72
10870587	225.19	232.59	235.54	162.13	209.07	228.62
10870595	185.21	179.93	195.36	173.53	188.45	168.29
10870600	176.17	183.73	164.64	175.6	182.75	164.85
10870609	1925.08	1876.98	2020.36	2124.34	1983.32	2042.61
10870630	182.84	187.74	201.24	214.24	200.8	189.12
10870637	161.35	178.12	148.09	156.19	146.54	157.1
10870644	5860.47	6048.66	5975.73	6010.63	6110.18	6036.1
10870653	2514.75	1954.93	2461.63	1273.07	2204.45	1606.27
10870661	320.02	259.27	308.51	264.41	308.55	264.35
10870667	1173.74	1103.98	1102.38	1091.88	1066.08	1124.99
10870678	461.5	442.49	470.41	447.95	422.14	448.05
10870696	294.73	300.95	287.72	285.74	277.83	280.28
10870713	426.13	470.76	508.93	592.11	540.87	539.4
10870733	105.88	118.27	107.99	108.02	114.08	111.87
10870739	958.8	927.74	1018.98	1029.62	941.23	1038.65
10870748	70.34	73.92	71.37	104.95	71.84	73.7
10870750	143.87	163.69	164.92	138.63	142.67	133.74
10870762	548.98	588.1	595.42	390.83	461.68	449.5
10870773	308.23	292.21	299.56	242.83	238.77	245.58
10870777	628.75	612.06	588.49	588.96	588.31	573.79
10870791	127.1	116.51	132.07	121.75	119.93	120.79
10870809	487.11	471.47	502.55	462.11	489.35	480.01
10870837	1613.08	1460.35	1533.91	1444.65	1494.35	1485.98
10870845	927.65	904.52	970.81	918.35	890.97	938.65
10870847	318.9	522.89	500.58	942.95	859.01	711.05
10870856	1409.24	1297.57	1386.76	1380.91	1381.96	1415.11
10870890	33.91	35.26	29.87	45.26	29.35	28.24
10870893	168.2	227.06	200.7	273.36	254.3	228.88
10870902	1302.53	1244.28	1231.93	1184.61	1238	1235.18
10870929	1424.66	1307.78	1346.31	642.57	1027.98	990.24
10870948	1180.35	1157.74	1104.29	1078.64	1052.57	1029.05
10870969	178.84	167.01	171.1	173.24	162.54	153.64
10870971	288.47	289.2	307.59	282.93	291.2	301.15
10870974	73.73	82.39	87.29	269.17	184.03	172.9
10870979	416.1	571.29	524.8	1568.32	1228.69	1159.51
10870981	206.76	232.76	188.88	581.95	396.02	356.67
10870983	266.97	371.17	352.33	951.43	651.92	626.93
10870985	209.88	251	244.48	488.32	375.08	396.9
10870987	216.98	216.82	222.35	244.73	225.51	227.03
10870995	209.48	231.99	267.08	458.61	365.94	343.42
10871002	118.29	119.79	100.36	131.74	128.74	127.87
10871004	983.62	869.9	998.59	935.53	968	923.3
10871021	14.88	13.11	12.5	15.97	13.06	13.64
10871030	72.44	72.07	67.97	52.62	64.67	58.94
10871038	31.44	33.7	38.16	33.61	28.78	30.65
10871041	2451.25	2506.57	2399.3	2331.27	2362.67	2279.66
10871043	281.4	300.8	289.04	231.17	240.05	271.7
10871048	126.51	125.1	117.15	112.02	114.46	111.09
10871052	14.44	11.77	11.44	11.83	12.29	10.83
10871054	165.85	169.62	160.87	244.75	185.61	220.33
10871071	118.83	118.24	116.68	108.98	110.74	118.24
10871076	2542.44	2509.18	2474.81	1357.94	1966.34	1952.22
10871081	637.7	581.99	585.86	346.2	501.95	426.5
10871087	49.77	48.64	54.97	48.23	43.57	47.62
10871103	2027.1	2060.24	2049.56	2167.63	2238.47	2118.61
10871117	705.91	687.34	633.75	549.93	630.53	600.25
10871127	110.67	100.72	111.33	94.84	82.87	94.67
10871133	702.78	677.21	709.8	687.68	661.41	688.43
10871146	235.87	225.87	242.12	211.07	220.52	228.61
10871151	94.27	85.14	88.59	83.93	78.78	94.16
10871169	4168.75	4081.83	4043.81	4090.33	4163.27	4161.53
10871173	554.61	594.68	535.02	501.72	528.83	510.42
10871182	932.52	960.41	960.83	1094.76	1041.83	1048.42
10871203	1024.43	980.99	947.09	1005.8	963.41	967.07
10871229	1262.18	1194.42	1121.88	1073.72	1153.58	1159.83
10871240	400.47	399.76	430.12	497.37	429.85	449.5
10871250	3248.59	3164.36	3204.31	2996.16	3035.88	2986.62
10871262	4266.69	3383.03	4102.82	1928.42	3355.94	2846.16
10871282	58.71	54.02	46.28	66.76	51.68	50.3
10871284	2680.9	2764.3	2648.02	2861.98	2762.2	2852.48
10871286	6553.27	6524.72	6684.95	5800.65	5849.51	6111.03
10871293	222.75	197.32	232.23	234.27	231.28	230.55
10871305	417.05	454.09	400.35	300.94	315.12	344.32
10871319	472.86	437.78	454.61	355.91	421.75	387.18
10871337	6213.97	6276.31	6231.66	5499.18	5966.63	5998.97
10871339	853.99	1007.01	900.8	1059.23	1011.54	1062.1
10871350	588.74	581.67	569.93	630.76	592.46	586.79
10871366	369.77	430.68	403.48	435.91	387.16	446.79
10871369	755.08	722.1	759.95	656.63	674.82	660.92
10871381	222.29	232.06	238.73	319.97	245.89	265.02
10871401	566.83	462.79	502.58	365.08	460.43	356.34
10871403	97.35	94.84	97.56	97.86	92.7	103.39
10871413	14	9.21	21.93	11.42	13.69	14.8
10871415	126.49	133.19	141.49	136.74	130.5	116.66
10871417	219.79	207.21	205.49	176.76	202.1	189.91
10871419	2182.7	1982.08	2252.64	1736.3	2067.11	1978.37
10871423	1017.38	978.17	1002.72	926.45	924.01	907.03
10871432	36.36	30.65	28.97	33.03	32.98	29.33
10871435	149.04	131.67	122.14	140.98	139.24	130.93
10871444	1595.4	1534.87	1669.73	839.23	1130.78	1131.01
10871464	287.88	289.54	283.02	274.68	311.14	262.69
10871471	862.34	815.19	922.99	941.12	887.66	891.86
10871479	4523.11	4321.45	4202.12	3086.17	3238.93	3451.48
10871487	1092.26	1041.97	893.81	863.88	920.29	916.75
10871489	960.6	795.44	891.25	535.19	857.4	741.86
10871492	108.15	121.33	118.89	96.84	109.79	127.31
10871494	638.69	585.3	652.79	632.23	625.82	596.58
10871502	136.7	258.77	186.42	321.26	268.67	226.71
10871504	138.2	141.71	132.99	298.74	190.64	203.03
10871507	68.85	94.95	80.91	142.3	136.65	94.54
10871511	78.21	85.67	87.33	80.98	73.48	81.91
10871519	10493.44	10923.14	10481.08	11458.26	11221.67	11101.75
10871521	3569.98	3536.97	3668.06	3630.62	3389.13	3467.79
10871533	360.47	337.93	366.75	342.31	325.2	344.95
10871540	435.12	404.02	448.32	358.35	376.57	384.4
10871561	176.11	163.89	167.84	121.43	141.41	144.59
10871570	1160.07	895.41	975.91	657.34	920.06	746.97
10871582	652.51	617.42	653.03	655.42	596.39	609.68
10871588	497.44	410.14	432.19	297.73	409.45	350.59
10871597	1300.18	1262.97	1202.48	1198.99	1195.17	1212.11
10871610	169.92	146.5	151.65	122.84	132.27	132.7
10871614	370.64	374.55	400.96	338.67	332.27	363.91
10871616	447.42	495.2	443	412.63	391.26	404.72
10871623	191.74	212.19	211.78	190.44	241.11	200.71
10871629	864.52	846.91	830.08	863.56	862.49	857.75
10871644	389.18	394.41	366.34	382.6	371.37	393.69
10871650	620.88	735.94	647.57	438.07	465.37	587.91
10871652	442.09	751.06	562.93	1176.19	977.97	1075.66
10871661	477.04	869.41	674.16	1599.05	1250.94	1314.87
10871663	270.36	326.91	318.29	308.88	301.74	313.69
10871693	346.66	376.78	411.64	289.31	320.2	307.45
10871695	4115.92	4162.11	4095.15	2843.59	3329.75	3374.13
10871706	342.01	330	387.15	311.64	324.54	337.27
10871711	827.62	785.1	774.83	711.01	718.42	730.74
10871724	123.43	116.69	123.43	123.64	132.78	122.82
10871730	108.82	105.65	124.74	113	126.01	133.85
10871732	184.35	185.34	196.56	190.13	175.99	196.39
10871737	100.69	121.67	105.56	95.69	99.88	106.26
10871744	288.51	337.54	338.11	358.34	349.2	347.95
10871750	1066.52	1092.34	1105.36	721.34	888.37	888.14
10871769	7628.59	7800.22	7661.44	7530.87	7784.02	7510.01
10871771	3789.26	3366.42	3522.29	3393.13	3727	3400.66
10871773	232.55	74.31	100.93	227.25	153.23	98.97
10871775	1095.9	866.58	1114.51	821	1000.27	912.82
10871783	79.83	97.13	91.51	91.16	71.39	80.98
10871785	1636.39	1675.99	1734.37	2169.28	2078.89	2059.39
10871792	1019.33	972.98	987.58	1039.37	1007.65	1022.05
10871802	233.65	206.12	198.23	186.39	193.31	184.65
10871806	445.34	379.98	410.29	332.85	350.27	345.44
10871813	1369.28	1321.99	1283	1367.95	1337.02	1427.33
10871831	137.55	174.39	161.15	151.86	151.96	160.2
10871833	1101.46	1013.4	1080.14	1095.6	1068.74	1018.25
10871857	811.38	717.99	777.13	953.96	872.92	847.81
10871868	530.32	577.86	511.41	462.13	476.45	520
10871874	133.22	130.28	135.73	111.86	121.34	125.95
10871892	188.54	188.12	202.7	174.39	184.25	175.81
10871898	350.23	329.75	392.73	445.11	398.89	382.92
10871909	969.49	937.27	941.46	835.1	920.57	879.77
10871926	441.26	442.1	440.74	418.59	412.31	437.37
10871931	1084.34	1118.93	1179.53	2035.12	1651.43	1693.16
10871939	111.85	127	127.93	168.54	132.54	135.72
10871957	245.63	204.37	261.09	233.64	221.58	225.3
10871975	612.79	587.96	615.35	608.67	589.94	609.3
10871984	861.17	938.22	919.04	1930.15	1577.58	1483.92
10871997	2094.8	1978.1	1987.45	1565.6	1834.41	1822.12
10872000	1204.99	1068.08	1206.91	1559.1	1423.47	1334.98
10872003	1697.5	1656.36	1745.83	1900.15	1718.58	1731.01
10872015	757.9	730.78	772.47	631.15	654.11	635.74
10872018	1469.08	1416.98	1406.21	1392.73	1370.99	1381.48
10872024	243.56	226.57	248.54	209.43	223.09	226.67
10872032	130.69	141.09	126.26	123.51	122.89	128.59
10872057	136.83	118.85	138.07	130.22	139.77	134.3
10872059	376.22	368.57	371.91	380.26	361.03	377.64
10872062	4408.28	4346.38	4116.21	4052.23	4072.5	4107.66
10872069	997.63	961.19	913.77	840.74	914.94	902.44
10872093	2195.14	2140.9	2084.95	1663.61	1850.24	1803.15
10872096	1633.78	1722.28	1644.23	1509.23	1572.78	1540.3
10872098	1111.89	1007.11	940.01	852.76	980.31	959.18
10872101	1300	1297.66	1371.27	1363.22	1387.43	1435.96
10872114	737.36	722.92	779.99	976.05	848.43	856.45
10872129	399.71	358.12	384.33	387.48	366.52	380.73
10872131	182.71	153.52	164.35	135.43	139.5	128.86
10872135	203.81	184.6	196.01	221.48	207.44	185.27
10872139	189.85	210.87	204.31	271.24	262.96	246.41
10872153	1601.94	1703.87	1592.52	2722.09	2241.11	2231.35
10872155	693.24	657.42	703.62	1031.55	902.96	861.36
10872157	175.51	184.78	195.81	193.9	207.91	193.78
10872234	482.22	503.57	502.21	553.93	529.73	519.46
10872252	386.77	366.8	381.44	209.08	297.31	293.24
10872260	455.07	414.95	453.16	435.8	405.55	430.34
10872266	529.05	515.36	519.86	612.51	533.89	567.5
10872276	630	558.03	612.69	443.8	570.08	551.9
10872283	438.63	560.96	541.29	680.38	615.76	632.64
10872291	915.32	891.66	877.82	918.19	850.56	849.33
10872305	59.69	58.15	59.29	63.79	63.67	59.83
10872307	406.81	421.86	427.11	483.86	473.73	486.75
10872312	259.17	254.53	209.99	236.96	218.56	236.49
10872321	2279.97	2048.71	2356.29	2298.7	2441.92	2417
10872324	659.61	757.71	711.69	717.81	751.41	660.9
10872326	1363.12	1470.1	1427.13	1340.54	1369.66	1406.7
10872336	974.26	1145.77	1164.67	1558.24	1289.95	1360.01
10872339	173.52	191.38	184.16	182.28	177.11	180.03
10872361	220.57	239.08	258.03	210.4	224.83	227.98
10872394	353.94	351.4	359.54	296.85	307.74	326.26
10872467	1266.65	1182.15	1198.65	1005.65	1107.51	1120.17
10872473	187.53	189.88	212.5	179.25	196.65	197.91
10872478	982.11	908.21	954.74	981.71	945.45	980.03
10872489	729.79	612.85	701.77	395.89	434.11	491.27
10872501	197.01	216.9	246.66	228.25	210.97	203.36
10872511	494.58	486.46	489.56	469.89	458.8	453.57
10872522	1148.87	1269.37	1123.82	1343.33	1171.55	1133.52
10872529	358.48	384.74	445.91	340.78	361.65	430.95
10872531	9748.06	9817.91	9798.19	9145.21	9456.56	9672.01
10872533	2035.69	2057.53	2005.57	2034.14	2008.5	1988.96
10872554	516.7	444.83	468.09	449.81	468.93	458.21
10872561	499.28	456.41	508.4	533.35	496.19	520.11
10872572	407.33	393.32	395.74	423.57	409.75	480.37
10872575	1474.18	1329.71	1557.37	1747.89	1763.1	1571.04
10872581	222.82	205.3	204.79	197.24	206.26	216.18
10872583	489.28	528.82	504.94	669.43	542.15	595.53
10872585	1254.07	1214.71	1184.53	1269.11	1203.73	1234.49
10872601	918.41	834.57	814.4	758.54	750.3	752.54
10872608	412.98	448.6	476.53	308.86	338.68	364.54
10872626	355.38	384.07	385.97	340.62	375.34	354.33
10872628	736.97	796.99	807.8	1055.35	935.61	937.52
10872639	222.02	268.38	276.28	236.92	237.69	275.15
10872642	1338.87	1362.65	1363.97	1384.84	1301.36	1366.15
10872654	595.34	545.26	581.78	619.81	601.31	587.57
10872662	163.12	146.83	143.56	116.42	138.68	120.35
10872665	351.14	313.98	352.12	300.21	317.91	311.55
10872671	473.78	462.39	453.29	248.24	310.11	349.04
10872679	72.71	65.81	59.91	65.16	67.91	64.74
10872681	294.7	278.81	276.68	164.23	197.82	223.74
10872686	384.8	351.53	403.84	257.26	288.23	312.39
10872692	3585.35	3496.27	3526.94	3718.23	3338.77	3570.47
