"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Aff3_64824",175.187035748254,0.726593262054923,0.173935007509715,4.17738368174296,2.94881375731315e-05,0.00338255345251198
"Mef2a_66579",658.410481542794,-0.601955693349286,0.144227874520937,-4.1736432388588,2.99767045064589e-05,0.00341312537013911
"Pabpn1_75499",136.929556065804,0.733261050990892,0.176140245455464,4.16293873722513,3.1417768305558e-05,0.00352498187317322
"Tubb5_63946",11150.2837280294,0.54803662779543,0.131613717460758,4.1639780288011,3.12750223678118e-05,0.00352498187317322
"Snx13_32157",1755.79672343695,-0.482257313622506,0.115925244404498,-4.16007157112187,3.18147881804286e-05,0.0035436602110244
"Itfg1_30888",708.43364907126,-0.582859570022087,0.140234150702368,-4.15633115830068,3.23398969348596e-05,0.0035762342142858
"Chm_54071",157.274075548088,-0.7882359166543,0.189799465832914,-4.15299333533534,3.28154299675994e-05,0.00360289981451408
"Akap5_58812",160.703351414748,-0.865419570103767,0.208749756693384,-4.14572732352887,3.38736746625194e-05,0.00368487223758863
"Vamp2_64044",66.5603092406857,-1.0410990795629,0.251194412776964,-4.14459488988434,3.40414974782113e-05,0.00368487223758863
"Rab44_64421",109.774601645961,-0.913696849289937,0.220638738370447,-4.14114427973143,3.45577490026183e-05,0.00371459552391081
"Stk4_66664",2261.11451195914,-0.546121224954755,0.132474406250363,-4.12246591936138,3.74838081200917e-05,0.00400113621259673
"Paf1_72585",183.198241413977,0.602152673795285,0.146532494465729,4.10934568466051,3.96781751683454e-05,0.00420616021043198
"Nup98_65724",718.325506653369,-0.594440172136401,0.144769060445652,-4.1061271676869,4.02348033443269e-05,0.00420713715786155
"Uqcrq_63833",500.236723073606,-0.557529898361825,0.135744411594166,-4.10720332287908,4.00478676018956e-05,0.00420713715786155
"Chil3_30648",3293.83343380514,-1.82637726958075,0.445210209275654,-4.1022807463293,4.09097455803157e-05,0.00424880877915562
"Arfgef1_57541",1854.00162989417,-0.496242453943509,0.121256978303674,-4.09248573472388,4.26773506595472e-05,0.00434653305496124
